date,code,action,reason,price,shares,pnl_pct
2020-12-15,002172.SZ,卖出,止损,3.18,300,-5.917159763313606
2020-12-15,300301.SZ,卖出,止损,5.0,100,-15.966386554621847
2020-12-15,002610.SZ,买入,金叉,2.75,400,0.0
2020-12-15,600117.SH,买入,金叉,4.23,200,0.0
2020-12-16,300071.SZ,卖出,止损,2.71,400,-5.574912891986072
2020-12-16,300005.SZ,卖出,止损,6.92,100,-6.359945872801076
2020-12-16,600333.SH,卖出,止损,5.33,100,-5.663716814159292
2020-12-16,600117.SH,卖出,止损,4.0,200,-5.437352245862892
2020-12-16,601579.SH,买入,金叉,12.19,100,0.0
2020-12-16,001896.SZ,买入,金叉,5.01,200,0.0
2020-12-17,002162.SZ,卖出,止损,4.08,200,-6.206896551724128
2020-12-17,600220.SH,买入,金叉,3.2,300,0.0
2020-12-18,000812.SZ,买入,金叉,4.0,300,0.0
2020-12-18,600006.SH,买入,金叉,8.9,100,0.0
2020-12-18,600844.SH,买入,金叉,3.74,300,0.0
2020-12-18,600117.SH,买入,金叉,4.2,200,0.0
2020-12-21,600381.SH,卖出,止损,6.37,100,-6.185567010309279
2020-12-22,000933.SZ,卖出,死叉,7.5,200,18.483412322274884
2020-12-22,002610.SZ,卖出,止损,2.61,400,-5.09090909090909
2020-12-22,000812.SZ,卖出,止损,3.55,300,-11.250000000000004
2020-12-22,600844.SH,卖出,止损,3.43,300,-8.288770053475936
2020-12-22,000821.SZ,买入,金叉,8.93,100,0.0
2020-12-22,000936.SZ,买入,金叉,9.53,100,0.0
2020-12-23,600117.SH,卖出,止损,3.95,200,-5.952380952380953
2020-12-23,000936.SZ,卖出,止损,8.59,100,-9.863588667366209
2020-12-23,300189.SZ,买入,金叉,6.82,100,0.0
2020-12-23,600509.SH,买入,金叉,5.05,200,0.0
2020-12-23,600300.SH,买入,金叉,5.09,200,0.0
2020-12-23,300221.SZ,买入,金叉,8.77,100,0.0
2020-12-23,600711.SH,买入,金叉,8.55,100,0.0
2020-12-24,000301.SZ,卖出,死叉,9.54,100,15.91737545565004
2020-12-24,600382.SH,卖出,止损,5.86,100,-9.006211180124224
2020-12-24,600220.SH,卖出,止损,2.79,300,-12.812500000000004
2020-12-24,600300.SH,卖出,止损,4.58,200,-10.019646365422396
2020-12-24,600336.SH,买入,金叉,10.86,100,0.0
2020-12-25,600336.SH,卖出,止损,10.05,100,-7.458563535911589
2020-12-25,600864.SH,买入,金叉,8.7,100,0.0
2020-12-28,603993.SH,买入,金叉,5.95,100,0.0
2020-12-28,000993.SZ,买入,金叉,8.17,100,0.0
2020-12-28,600546.SH,买入,金叉,9.74,100,0.0
2020-12-29,300094.SZ,卖出,止损,5.1,100,-10.2112676056338
2020-12-29,300189.SZ,卖出,止损,6.28,100,-7.917888563049857
2020-12-29,300221.SZ,卖出,止损,8.0,100,-8.779931584948686
2020-12-29,600864.SH,卖出,止损,8.01,100,-7.931034482758614
2020-12-29,600546.SH,卖出,止损,8.77,100,-9.95893223819303
2020-12-29,002686.SZ,买入,金叉,7.87,100,0.0
2020-12-29,600381.SH,买入,金叉,7.12,100,0.0
2020-12-29,000530.SZ,买入,金叉,4.81,200,0.0
2020-12-29,600982.SH,买入,金叉,3.9,200,0.0
2020-12-30,000659.SZ,买入,金叉,3.29,300,0.0
2020-12-30,002390.SZ,买入,金叉,8.27,100,0.0
2020-12-31,600707.SH,卖出,死叉,6.66,200,24.71910112359552
2020-12-31,002453.SZ,卖出,止损,5.79,100,-6.612903225806455
2020-12-31,002686.SZ,卖出,止损,7.35,100,-6.607369758576875
2020-12-31,600537.SH,买入,金叉,5.06,200,0.0
2020-12-31,600110.SH,买入,金叉,9.25,100,0.0
2021-01-04,000830.SZ,卖出,死叉,12.82,100,10.327022375215167
2021-01-04,000530.SZ,卖出,止损,4.51,200,-6.237006237006238
2021-01-04,601015.SH,买入,金叉,4.42,200,0.0
2021-01-04,000791.SZ,买入,金叉,4.91,200,0.0
2021-01-05,000993.SZ,卖出,止损,7.35,100,-10.036719706242359
2021-01-05,600982.SH,卖出,止损,3.62,200,-7.179487179487176
2021-01-05,300159.SZ,买入,金叉,4.9,200,0.0
2021-01-05,600151.SH,买入,金叉,9.59,100,0.0
2021-01-05,600089.SH,买入,金叉,10.48,100,0.0
2021-01-06,600543.SH,卖出,止损,9.06,100,-5.7232049947970705
2021-01-06,601015.SH,卖出,止损,4.12,200,-6.7873303167420795
2021-01-06,600403.SH,买入,金叉,5.07,200,0.0
2021-01-07,600006.SH,卖出,止损,8.43,100,-5.280898876404505
2021-01-07,600333.SH,买入,金叉,7.68,100,0.0
2021-01-08,000791.SZ,卖出,止损,4.51,200,-8.146639511201636
2021-01-08,002288.SZ,买入,金叉,9.35,100,0.0
2021-01-08,601222.SH,买入,金叉,8.88,100,0.0
2021-01-11,000659.SZ,卖出,止损,3.03,300,-7.902735562310037
2021-01-11,600537.SH,卖出,止损,4.61,200,-8.893280632411049
2021-01-11,600151.SH,卖出,止损,8.79,100,-8.342022940563098
2021-01-11,600089.SH,卖出,止损,9.8,100,-6.488549618320604
2021-01-11,600403.SH,卖出,止损,4.5,200,-11.24260355029586
2021-01-11,600333.SH,卖出,止损,6.8,100,-11.458333333333337
2021-01-11,601311.SH,买入,金叉,11.26,100,0.0
2021-01-11,600392.SH,买入,金叉,10.42,100,0.0
2021-01-11,002617.SZ,买入,金叉,8.98,100,0.0
2021-01-11,002585.SZ,买入,金叉,10.69,100,0.0
2021-01-12,600418.SH,卖出,死叉,11.23,100,0.8984725965857976
2021-01-12,002585.SZ,卖出,止损,9.62,100,-10.009354536950422
2021-01-12,603128.SH,买入,金叉,10.81,100,0.0
2021-01-12,600089.SH,买入,金叉,10.18,100,0.0
2021-01-13,601579.SH,卖出,止损,11.4,100,-6.480721903199338
2021-01-13,000821.SZ,卖出,止损,8.37,100,-6.270996640537518
2021-01-13,600509.SH,卖出,止损,4.65,200,-7.920792079207906
2021-01-13,600711.SH,卖出,止损,7.69,100,-10.058479532163744
2021-01-13,002288.SZ,卖出,止损,8.85,100,-5.3475935828877
2021-01-13,000100.SZ,买入,金叉,9.24,100,0.0
2021-01-13,601766.SH,买入,金叉,6.94,100,0.0
2021-01-13,601899.SH,买入,金叉,10.68,100,0.0
2021-01-14,600313.SH,卖出,止损,4.66,200,-9.338521400778198
2021-01-14,601222.SH,卖出,止损,8.26,100,-6.981981981981988
2021-01-14,601311.SH,卖出,止损,10.14,100,-9.94671403197157
2021-01-14,002617.SZ,卖出,止损,8.19,100,-8.797327394209365
2021-01-14,000488.SZ,买入,金叉,8.07,100,0.0
2021-01-15,002263.SZ,买入,金叉,3.33,300,0.0
2021-01-15,000725.SZ,买入,金叉,6.8,100,0.0
2021-01-15,000881.SZ,买入,金叉,11.22,100,0.0
2021-01-15,601016.SH,买入,金叉,3.57,300,0.0
2021-01-15,000633.SZ,买入,金叉,5.67,100,0.0
2021-01-18,002245.SZ,卖出,死叉,11.16,100,80.2907915993538
2021-01-18,600616.SH,卖出,死叉,8.8,200,52.51299826689777
2021-01-18,000798.SZ,卖出,死叉,10.78,100,46.26865671641789
2021-01-18,002045.SZ,买入,金叉,10.01,100,0.0
2021-01-18,002472.SZ,买入,金叉,9.05,100,0.0
2021-01-18,600219.SH,买入,金叉,3.61,300,0.0
2021-01-18,000584.SZ,买入,金叉,7.44,100,0.0
2021-01-19,000516.SZ,卖出,死叉,11.12,100,29.452852153667042
2021-01-19,300159.SZ,卖出,止损,4.45,200,-9.183673469387754
2021-01-19,601016.SH,卖出,止损,3.37,300,-5.602240896358534
2021-01-19,002342.SZ,买入,金叉,4.95,200,0.0
2021-01-19,002375.SZ,买入,金叉,10.13,100,0.0
2021-01-19,002340.SZ,买入,金叉,7.92,100,0.0
2021-01-20,000584.SZ,卖出,止损,6.62,100,-11.021505376344088
2021-01-21,002488.SZ,买入,金叉,8.05,100,0.0
2021-01-21,600379.SH,买入,金叉,6.91,100,0.0
2021-01-21,600798.SH,买入,金叉,4.74,200,0.0
2021-01-22,600257.SH,卖出,死叉,5.7,200,17.28395061728394
2021-01-22,600381.SH,卖出,死叉,7.0,100,-1.6853932584269704
2021-01-22,601766.SH,卖出,止损,6.56,100,-5.475504322766578
2021-01-22,002342.SZ,卖出,止损,4.58,200,-7.4747474747474785
2021-01-22,002375.SZ,卖出,止损,9.56,100,-5.626850937808491
2021-01-22,600379.SH,卖出,止损,6.44,100,-6.80173661360347
2021-01-22,600428.SH,买入,金叉,5.48,200,0.0
2021-01-22,002305.SZ,买入,金叉,2.54,400,0.0
2021-01-22,002177.SZ,买入,金叉,5.71,100,0.0
2021-01-25,603063.SH,卖出,死叉,18.71,100,68.55855855855857
2021-01-25,002263.SZ,卖出,止损,3.08,300,-7.507507507507505
2021-01-25,000881.SZ,卖出,止损,10.44,100,-6.951871657754016
2021-01-25,002305.SZ,卖出,止损,2.29,400,-9.842519685039374
2021-01-25,002539.SZ,买入,金叉,9.38,100,0.0
2021-01-25,600773.SH,买入,金叉,9.19,100,0.0
2021-01-25,002342.SZ,买入,金叉,4.63,200,0.0
2021-01-26,001896.SZ,卖出,死叉,6.99,200,39.52095808383233
2021-01-26,000488.SZ,卖出,止损,7.63,100,-5.4522924411400275
2021-01-26,002472.SZ,卖出,止损,8.45,100,-6.629834254143663
2021-01-26,600219.SH,卖出,止损,3.36,300,-6.9252077562326875
2021-01-26,600798.SH,卖出,止损,4.25,200,-10.33755274261604
2021-01-26,002342.SZ,卖出,止损,4.32,200,-6.6954643628509665
2021-01-26,002730.SZ,买入,金叉,11.28,100,0.0
2021-01-26,300152.SZ,买入,金叉,3.68,300,0.0
2021-01-26,002375.SZ,买入,金叉,9.28,100,0.0
2021-01-26,002668.SZ,买入,金叉,5.01,200,0.0
2021-01-27,600516.SH,买入,金叉,8.57,100,0.0
2021-01-28,601899.SH,卖出,止损,9.68,100,-9.363295880149813
2021-01-28,000725.SZ,卖出,止损,6.38,100,-6.176470588235294
2021-01-28,002045.SZ,卖出,止损,9.41,100,-5.994005994005991
2021-01-28,600428.SH,卖出,止损,5.09,200,-7.116788321167888
2021-01-28,002177.SZ,卖出,止损,5.16,100,-9.632224168126092
2021-01-28,000691.SZ,买入,金叉,5.9,200,0.0
2021-01-28,603038.SH,买入,金叉,11.37,100,0.0
2021-01-29,300064.SZ,卖出,止损,2.72,300,-6.529209621993126
2021-01-29,000100.SZ,卖出,止损,8.59,100,-7.034632034632038
2021-01-29,600773.SH,卖出,止损,8.1,100,-11.86071817192601
2021-01-29,600516.SH,卖出,止损,7.57,100,-11.668611435239207
2021-01-29,000691.SZ,卖出,止损,5.31,200,-10.000000000000009
2021-01-29,002139.SZ,买入,金叉,10.52,100,0.0
2021-01-29,000930.SZ,买入,金叉,10.89,100,0.0
2021-01-29,600873.SH,买入,金叉,6.01,200,0.0
2021-01-29,002010.SZ,买入,金叉,6.02,100,0.0
2021-02-01,601908.SH,卖出,死叉,9.29,100,26.39455782312925
2021-02-01,300211.SZ,买入,金叉,8.64,100,0.0
2021-02-01,600970.SH,买入,金叉,9.08,100,0.0
2021-02-01,600337.SH,买入,金叉,5.95,100,0.0
2021-02-01,600746.SH,买入,金叉,8.16,100,0.0
2021-02-02,002054.SZ,买入,金叉,10.66,100,0.0
2021-02-03,601919.SH,卖出,死叉,12.29,200,140.50880626223088
2021-02-03,300152.SZ,卖出,止损,3.35,300,-8.967391304347828
2021-02-03,002375.SZ,卖出,止损,8.36,100,-9.913793103448276
2021-02-03,000930.SZ,卖出,止损,10.01,100,-8.080808080808088
2021-02-03,002312.SZ,买入,金叉,7.21,100,0.0
2021-02-03,300475.SZ,买入,金叉,11.71,100,0.0
2021-02-04,603993.SH,卖出,死叉,6.16,100,3.529411764705892
2021-02-04,600110.SH,卖出,死叉,8.7,100,-5.945945945945952
2021-02-04,601216.SH,买入,金叉,5.94,200,0.0
2021-02-04,000100.SZ,买入,金叉,9.4,100,0.0
2021-02-04,000584.SZ,买入,金叉,7.61,100,0.0
2021-02-05,600586.SH,卖出,死叉,7.06,200,53.145336225596516
2021-02-05,002340.SZ,卖出,止损,7.33,100,-7.44949494949495
2021-02-05,600970.SH,卖出,止损,8.62,100,-5.066079295154191
2021-02-05,600746.SH,卖出,止损,7.62,100,-6.617647058823528
2021-02-05,601216.SH,卖出,止损,5.48,200,-7.744107744107742
2021-02-05,000100.SZ,卖出,止损,8.46,100,-9.999999999999998
2021-02-05,000584.SZ,卖出,止损,7.06,100,-7.227332457293045
2021-02-05,002858.SZ,买入,金叉,13.2,100,0.0
2021-02-05,600908.SH,买入,金叉,7.35,100,0.0
2021-02-05,601058.SH,买入,金叉,9.07,100,0.0
2021-02-05,601658.SH,买入,金叉,6.1,100,0.0
2021-02-08,600230.SH,买入,金叉,10.75,100,0.0
2021-02-08,000723.SZ,买入,金叉,7.73,100,0.0
2021-02-08,000812.SZ,买入,金叉,3.73,300,0.0
2021-02-09,000918.SZ,买入,金叉,5.17,200,0.0
2021-02-09,605006.SH,买入,金叉,9.87,100,0.0
2021-02-10,000802.SZ,买入,金叉,5.68,200,0.0
2021-02-10,603758.SH,买入,金叉,10.92,100,0.0
2021-02-18,600160.SH,买入,金叉,9.8,100,0.0
2021-02-19,002006.SZ,买入,金叉,6.75,100,0.0
2021-02-19,601388.SH,买入,金叉,3.39,300,0.0
2021-02-19,002360.SZ,买入,金叉,9.49,100,0.0
2021-02-22,600499.SH,卖出,死叉,9.05,100,50.58236272878538
2021-02-22,002139.SZ,卖出,止损,9.71,100,-7.699619771863109
2021-02-22,600096.SH,买入,金叉,8.32,100,0.0
2021-02-22,000683.SZ,买入,金叉,2.71,300,0.0
2021-02-23,002488.SZ,卖出,止损,7.41,100,-7.950310559006213
2021-02-23,002068.SZ,买入,金叉,9.02,100,0.0
2021-02-23,600075.SH,买入,金叉,7.62,100,0.0
2021-02-24,601949.SH,买入,金叉,7.65,100,0.0
2021-02-25,000723.SZ,卖出,止损,7.24,100,-6.338939197930149
2021-02-25,603758.SH,卖出,止损,10.35,100,-5.219780219780223
2021-02-25,600160.SH,卖出,止损,9.25,100,-5.6122448979591955
2021-02-25,002360.SZ,卖出,止损,8.66,100,-8.746048472075874
2021-02-25,002068.SZ,卖出,止损,8.3,100,-7.982261640798216
2021-02-25,600075.SH,卖出,止损,7.22,100,-5.249343832021003
2021-02-25,000932.SZ,买入,金叉,6.2,100,0.0
2021-02-25,000584.SZ,买入,金叉,8.46,100,0.0
2021-02-25,000009.SZ,买入,金叉,9.99,100,0.0
2021-02-25,600328.SH,买入,金叉,8.44,100,0.0
2021-02-26,000633.SZ,卖出,死叉,6.23,100,9.876543209876543
2021-02-26,002054.SZ,卖出,止损,9.89,100,-7.223264540337704
2021-02-26,601388.SH,卖出,止损,3.19,300,-5.899705014749268
2021-02-26,000683.SZ,卖出,止损,2.54,300,-6.273062730627299
2021-02-26,000932.SZ,卖出,止损,5.84,100,-5.8064516129032295
2021-02-26,600328.SH,卖出,止损,8.0,100,-5.213270142180093
2021-02-26,000933.SZ,买入,金叉,9.18,100,0.0
2021-02-26,000892.SZ,买入,金叉,2.85,300,0.0
2021-02-26,300056.SZ,买入,金叉,6.76,100,0.0
2021-02-26,002015.SZ,买入,金叉,7.28,100,0.0
2021-02-26,601015.SH,买入,金叉,8.12,100,0.0
2021-03-01,600337.SH,卖出,止损,5.59,100,-6.050420168067228
2021-03-01,300140.SZ,买入,金叉,6.49,100,0.0
2021-03-01,002164.SZ,买入,金叉,8.81,100,0.0
2021-03-01,600481.SH,买入,金叉,4.64,200,0.0
2021-03-02,000009.SZ,卖出,止损,9.43,100,-5.6056056056056125
2021-03-02,000933.SZ,卖出,止损,8.66,100,-5.664488017429193
2021-03-02,000932.SZ,买入,金叉,6.12,100,0.0
2021-03-02,603958.SH,买入,金叉,6.59,100,0.0
2021-03-02,000766.SZ,买入,金叉,3.9,200,0.0
2021-03-03,603958.SH,卖出,止损,5.99,100,-9.104704097116834
2021-03-03,300296.SZ,买入,金叉,7.72,100,0.0
2021-03-03,000425.SZ,买入,金叉,7.25,100,0.0
2021-03-04,002390.SZ,卖出,死叉,8.15,100,-1.4510278113663788
2021-03-04,600089.SH,卖出,死叉,11.45,100,12.475442043221996
2021-03-04,000425.SZ,卖出,止损,6.81,100,-6.068965517241387
2021-03-04,600507.SH,买入,金叉,8.51,100,0.0
2021-03-04,000889.SZ,买入,金叉,6.54,100,0.0
2021-03-05,000892.SZ,卖出,止损,2.7,300,-5.263157894736836
2021-03-05,600507.SH,卖出,止损,7.72,100,-9.283196239717984
2021-03-05,600151.SH,买入,金叉,9.8,100,0.0
2021-03-05,002514.SZ,买入,金叉,4.51,200,0.0
2021-03-08,601949.SH,卖出,止损,7.18,100,-6.1437908496732145
2021-03-08,000584.SZ,卖出,止损,7.98,100,-5.673758865248235
2021-03-08,601015.SH,卖出,止损,7.5,100,-7.635467980295562
2021-03-08,600151.SH,卖出,止损,9.24,100,-5.714285714285716
2021-03-08,000732.SZ,买入,金叉,3.39,300,0.0
2021-03-08,000933.SZ,买入,金叉,8.65,100,0.0
2021-03-08,002712.SZ,买入,金叉,5.28,100,0.0
2021-03-09,600873.SH,卖出,死叉,5.79,200,-3.660565723793674
2021-03-09,600908.SH,卖出,止损,6.56,100,-10.748299319727895
2021-03-09,600096.SH,卖出,止损,7.72,100,-7.211538461538469
2021-03-09,300140.SZ,卖出,止损,5.92,100,-8.782742681047772
2021-03-09,600481.SH,卖出,止损,4.31,200,-7.112068965517249
2021-03-09,300296.SZ,卖出,止损,7.32,100,-5.181347150259064
2021-03-09,002712.SZ,卖出,止损,5.01,100,-5.113636363636376
2021-03-09,002620.SZ,买入,金叉,6.6,100,0.0
2021-03-09,603958.SH,买入,金叉,6.36,100,0.0
2021-03-09,000630.SZ,买入,金叉,2.96,300,0.0
2021-03-09,300117.SZ,买入,金叉,4.36,200,0.0
2021-03-09,600577.SH,买入,金叉,3.61,200,0.0
2021-03-10,601658.SH,卖出,止损,5.74,100,-5.901639344262288
2021-03-10,002006.SZ,卖出,止损,6.26,100,-7.259259259259265
2021-03-10,002514.SZ,卖出,止损,4.01,200,-11.086474501108645
2021-03-10,000732.SZ,卖出,止损,3.17,300,-6.4896755162241915
2021-03-10,300117.SZ,卖出,止损,3.87,200,-11.238532110091748
2021-03-10,600169.SH,买入,金叉,2.84,400,0.0
2021-03-10,002781.SZ,买入,金叉,9.47,100,0.0
2021-03-10,603333.SH,买入,金叉,6.01,100,0.0
2021-03-10,600890.SH,买入,金叉,3.89,200,0.0
2021-03-11,002379.SZ,买入,金叉,3.38,300,0.0
2021-03-11,002863.SZ,买入,金叉,6.3,100,0.0
2021-03-11,600121.SH,买入,金叉,6.63,100,0.0
2021-03-12,000615.SZ,卖出,死叉,10.63,200,108.02348336594912
2021-03-12,002620.SZ,卖出,止损,6.22,100,-5.757575757575761
2021-03-12,600695.SH,买入,金叉,4.38,200,0.0
2021-03-12,600798.SH,买入,金叉,4.66,200,0.0
2021-03-12,300105.SZ,买入,金叉,4.46,200,0.0
2021-03-15,000157.SZ,卖出,死叉,12.6,100,33.757961783439484
2021-03-15,600392.SH,卖出,死叉,17.34,100,66.41074856046065
2021-03-15,002312.SZ,卖出,死叉,7.24,100,0.4160887656033285
2021-03-15,601058.SH,卖出,死叉,9.06,100,-0.11025358324144863
2021-03-15,600169.SH,卖出,止损,2.68,400,-5.633802816901401
2021-03-15,600022.SH,买入,金叉,1.69,600,0.0
2021-03-15,300495.SZ,买入,金叉,6.37,100,0.0
2021-03-15,002842.SZ,买入,金叉,10.52,100,0.0
2021-03-15,002602.SZ,买入,金叉,7.62,100,0.0
2021-03-16,002539.SZ,卖出,死叉,9.95,100,6.07675906183367
2021-03-16,000812.SZ,卖出,死叉,3.7,300,-0.8042895442359144
2021-03-16,002863.SZ,卖出,止损,5.87,100,-6.825396825396823
2021-03-16,300798.SZ,买入,金叉,11.14,100,0.0
2021-03-16,601068.SH,买入,金叉,3.64,200,0.0
2021-03-16,600172.SH,买入,金叉,3.29,300,0.0
2021-03-16,601798.SH,买入,金叉,6.16,100,0.0
2021-03-17,605006.SH,卖出,死叉,10.86,100,10.030395136778125
2021-03-17,000802.SZ,卖出,死叉,5.47,200,-3.69718309859155
2021-03-17,002776.SZ,买入,金叉,3.82,200,0.0
2021-03-17,601898.SH,买入,金叉,5.17,200,0.0
2021-03-17,600277.SH,买入,金叉,3.32,300,0.0
2021-03-18,603958.SH,卖出,止损,5.98,100,-5.974842767295597
2021-03-18,600121.SH,卖出,止损,6.2,100,-6.485671191553544
2021-03-18,600695.SH,卖出,止损,4.12,200,-5.936073059360725
2021-03-18,300495.SZ,卖出,止损,6.04,100,-5.180533751962324
2021-03-18,603169.SH,买入,金叉,4.54,200,0.0
2021-03-18,603557.SH,买入,金叉,9.12,100,0.0
2021-03-18,002096.SZ,买入,金叉,9.23,100,0.0
2021-03-19,300211.SZ,卖出,死叉,10.1,100,16.898148148148138
2021-03-19,600230.SH,卖出,死叉,11.7,100,8.837209302325565
2021-03-19,000889.SZ,卖出,止损,6.19,100,-5.351681957186538
2021-03-19,600022.SH,卖出,止损,1.59,600,-5.917159763313606
2021-03-19,300798.SZ,卖出,止损,10.28,100,-7.719928186714553
2021-03-19,300137.SZ,买入,金叉,8.21,100,0.0
2021-03-19,600507.SH,买入,金叉,9.65,100,0.0
2021-03-19,002549.SZ,买入,金叉,8.07,100,0.0
2021-03-19,300385.SZ,买入,金叉,8.43,100,0.0
2021-03-22,002776.SZ,卖出,止损,3.54,200,-7.329842931937169
2021-03-22,600726.SH,买入,金叉,2.57,400,0.0
2021-03-22,000565.SZ,买入,金叉,5.75,100,0.0
2021-03-22,603300.SH,买入,金叉,8.64,100,0.0
2021-03-23,002668.SZ,卖出,死叉,5.78,200,15.369261477045914
2021-03-23,000630.SZ,卖出,止损,2.78,300,-6.081081081081086
2021-03-23,002781.SZ,卖出,止损,8.39,100,-11.404435058078144
2021-03-23,002379.SZ,卖出,止损,3.17,300,-6.213017751479288
2021-03-23,002842.SZ,卖出,止损,9.87,100,-6.178707224334601
2021-03-23,600172.SH,卖出,止损,3.12,300,-5.167173252279634
2021-03-23,603169.SH,卖出,止损,4.23,200,-6.828193832599105
2021-03-23,600507.SH,卖出,止损,8.74,100,-9.430051813471508
2021-03-23,600726.SH,卖出,止损,2.44,400,-5.0583657587548565
2021-03-23,000565.SZ,卖出,止损,5.4,100,-6.086956521739129
2021-03-23,000767.SZ,买入,金叉,3.93,300,0.0
2021-03-23,002269.SZ,买入,金叉,1.65,700,0.0
2021-03-23,601886.SH,买入,金叉,8.02,100,0.0
2021-03-23,600782.SH,买入,金叉,5.75,100,0.0
2021-03-23,000007.SZ,买入,金叉,4.14,200,0.0
2021-03-23,002514.SZ,买入,金叉,4.47,200,0.0
2021-03-24,002164.SZ,卖出,止损,8.36,100,-5.107832009080604
2021-03-24,600798.SH,卖出,止损,4.24,200,-9.01287553648068
2021-03-24,600782.SH,卖出,止损,5.36,100,-6.78260869565217
2021-03-24,000007.SZ,卖出,止损,3.75,200,-9.420289855072461
2021-03-24,000695.SZ,买入,金叉,6.71,100,0.0
2021-03-24,300421.SZ,买入,金叉,10.92,100,0.0
2021-03-24,002272.SZ,买入,金叉,6.07,100,0.0
2021-03-24,002642.SZ,买入,金叉,5.4,100,0.0
2021-03-24,300178.SZ,买入,金叉,4.52,200,0.0
2021-03-25,000766.SZ,卖出,止损,3.63,200,-6.923076923076921
2021-03-25,600277.SH,卖出,止损,3.06,300,-7.831325301204817
2021-03-25,002096.SZ,卖出,止损,8.67,100,-6.067172264355369
2021-03-25,000767.SZ,卖出,止损,3.69,300,-6.106870229007644
2021-03-25,002272.SZ,卖出,止损,5.75,100,-5.271828665568378
2021-03-25,002642.SZ,卖出,止损,4.99,100,-7.592592592592595
2021-03-25,600983.SH,买入,金叉,8.75,100,0.0
2021-03-25,002178.SZ,买入,金叉,3.69,300,0.0
2021-03-25,601369.SH,买入,金叉,9.1,100,0.0
2021-03-25,300205.SZ,买入,金叉,10.35,100,0.0
2021-03-25,300055.SZ,买入,金叉,7.35,100,0.0
2021-03-26,601068.SH,卖出,止损,3.42,200,-6.043956043956045
2021-03-26,600499.SH,买入,金叉,10.19,100,0.0
2021-03-26,300140.SZ,买入,金叉,7.63,100,0.0
2021-03-26,002667.SZ,买入,金叉,8.02,100,0.0
2021-03-29,000695.SZ,卖出,止损,6.18,100,-7.898658718330854
2021-03-29,600983.SH,卖出,止损,8.18,100,-6.514285714285717
2021-03-29,600333.SH,买入,金叉,6.05,100,0.0
2021-03-29,002272.SZ,买入,金叉,6.2,100,0.0
2021-03-29,601991.SH,买入,金叉,3.0,300,0.0
2021-03-30,002858.SZ,卖出,死叉,13.77,100,4.318181818181821
2021-03-30,300056.SZ,卖出,止损,6.2,100,-8.284023668639051
2021-03-30,600890.SH,卖出,止损,3.61,200,-7.197943444730082
2021-03-30,002602.SZ,卖出,止损,7.12,100,-6.5616797900262425
2021-03-30,300178.SZ,卖出,止损,4.0,200,-11.504424778761058
2021-03-30,300205.SZ,卖出,止损,9.61,100,-7.149758454106281
2021-03-30,300140.SZ,卖出,止损,6.78,100,-11.140235910878104
2021-03-30,002162.SZ,买入,金叉,5.24,200,0.0
2021-03-30,002177.SZ,买入,金叉,6.84,100,0.0
2021-03-30,002096.SZ,买入,金叉,9.39,100,0.0
2021-03-30,600025.SH,买入,金叉,5.65,100,0.0
2021-03-31,002514.SZ,卖出,止损,4.15,200,-7.158836689038017
2021-03-31,002272.SZ,卖出,止损,5.78,100,-6.774193548387098
2021-03-31,601991.SH,卖出,止损,2.83,300,-5.666666666666664
2021-03-31,002235.SZ,买入,金叉,4.91,200,0.0
2021-03-31,603818.SH,买入,金叉,9.3,100,0.0
2021-03-31,603126.SH,买入,金叉,10.32,100,0.0
