date,code,entry_price,exit_price,loss_pct
2022-08-31,603366.SH,9.6,8.64,-9.999999999999986
2022-08-31,000045.SZ,9.14,8.62,-5.689277899343558
2022-09-01,600892.SH,5.15,4.64,-9.902912621359238
2022-09-01,002115.SZ,5.59,5.3,-5.187835420393561
2022-09-02,000530.SZ,6.18,5.77,-6.6343042071197456
2022-09-02,002628.SZ,4.5,4.26,-5.333333333333334
2022-09-06,002175.SZ,3.97,3.73,-6.045340050377835
2022-09-06,600130.SH,5.4,5.04,-6.666666666666677
2022-09-07,002343.SZ,6.35,5.91,-6.929133858267711
2022-09-07,002238.SZ,7.67,6.86,-10.560625814863101
2022-09-07,000416.SZ,4.48,4.14,-7.589285714285731
2022-09-07,002306.SZ,4.32,3.99,-7.638888888888895
2022-09-08,600791.SH,5.31,5.01,-5.649717514124286
2022-09-08,600190.SH,3.87,3.65,-5.68475452196383
2022-09-08,000409.SZ,8.21,7.55,-8.038976857490876
2022-09-09,002554.SZ,4.57,4.22,-7.658643326039394
2022-09-09,002513.SZ,6.71,6.04,-9.985096870342769
2022-09-13,600794.SH,4.49,4.17,-7.126948775055686
2022-09-13,002148.SZ,7.92,7.4,-6.565656565656564
2022-09-13,600791.SH,5.21,4.93,-5.374280230326301
2022-09-14,600400.SH,5.81,5.46,-6.024096385542165
2022-09-14,002469.SZ,7.77,7.34,-5.534105534105526
2022-09-14,002628.SZ,4.47,4.16,-6.9351230425055865
2022-09-15,000530.SZ,6.42,5.8,-9.657320872274145
2022-09-15,600212.SH,8.97,8.2,-8.584169453734681
2022-09-15,920489.BJ,8.12,7.31,-9.97536945812808
2022-09-15,000539.SZ,5.38,5.11,-5.018587360594784
2022-09-16,600106.SH,5.49,5.19,-5.464480874316935
2022-09-16,000557.SZ,5.48,5.07,-7.481751824817517
2022-09-16,002264.SZ,6.42,5.87,-8.566978193146413
2022-09-16,002165.SZ,6.16,5.52,-10.389610389610393
2022-09-16,601975.SH,4.48,4.24,-5.35714285714286
2022-09-16,603569.SH,10.68,10.1,-5.4307116104868935
2022-09-19,002517.SZ,7.75,7.33,-5.419354838709678
2022-09-19,002828.SZ,10.09,9.06,-10.208126858275513
2022-09-19,002094.SZ,4.93,4.45,-9.736308316430009
2022-09-19,002292.SZ,6.01,5.41,-9.983361064891838
2022-09-20,920489.BJ,7.93,7.37,-7.061790668348045
2022-09-20,000419.SZ,6.42,6.04,-5.919003115264799
2022-09-21,002575.SZ,6.59,6.16,-6.525037936267064
2022-09-21,002685.SZ,5.41,5.0,-7.578558225508325
2022-09-22,002905.SZ,8.98,8.16,-9.131403118040094
2022-09-22,601007.SH,9.56,8.84,-7.531380753138084
2022-09-22,000679.SZ,6.07,5.5,-9.390444810543663
2022-09-23,000428.SZ,4.85,4.51,-7.010309278350513
2022-09-23,000573.SZ,3.94,3.72,-5.58375634517766
2022-09-23,920871.BJ,7.69,7.06,-8.192457737321202
2022-09-23,920223.BJ,4.91,4.33,-11.81262729124236
2022-09-26,603569.SH,11.11,9.57,-13.861386138613852
2022-09-27,920943.BJ,9.05,8.39,-7.292817679558016
2022-09-27,920871.BJ,7.06,6.46,-8.498583569405094
2022-09-27,600322.SH,2.55,2.39,-6.274509803921557
2022-09-28,600683.SH,5.3,4.97,-6.226415094339622
2022-09-28,000868.SZ,7.46,6.96,-6.702412868632712
2022-09-28,002713.SZ,7.74,7.06,-8.785529715762285
2022-09-28,600213.SH,10.09,9.48,-6.045589692765107
2022-09-28,002703.SZ,10.67,9.38,-12.08997188378631
2022-09-28,000428.SZ,5.46,5.16,-5.494505494505486
2022-09-28,000759.SZ,6.18,5.65,-8.576051779935268
2022-09-29,002336.SZ,7.98,7.43,-6.892230576441117
2022-09-29,000560.SZ,3.31,3.1,-6.344410876132933
2022-09-29,000715.SZ,6.23,5.7,-8.50722311396469
2022-09-29,000428.SZ,5.16,4.82,-6.5891472868217065
2022-09-29,002269.SZ,1.99,1.88,-5.527638190954775
2022-09-29,600322.SH,2.41,2.17,-9.958506224066399
2022-09-30,002306.SZ,4.89,4.64,-5.112474437627812
2022-09-30,002490.SZ,5.36,4.93,-8.022388059701502
2022-09-30,603030.SH,3.62,3.4,-6.077348066298349
2022-09-30,002622.SZ,4.32,3.89,-9.95370370370371
2022-09-30,000856.SZ,9.94,9.0,-9.456740442655931
2022-09-30,002336.SZ,7.43,6.81,-8.344549125168243
2022-10-11,002641.SZ,5.81,5.34,-8.089500860585197
2022-10-14,002614.SZ,9.07,8.55,-5.733186328555673
2022-10-14,002496.SZ,3.1,2.8,-9.677419354838722
2022-10-17,920419.BJ,6.74,6.35,-5.7863501483679585
2022-10-18,000593.SZ,10.34,9.41,-8.994197292069629
2022-10-19,002084.SZ,5.06,4.73,-6.521739130434767
2022-10-19,002551.SZ,5.5,5.05,-8.18181818181819
2022-10-19,002279.SZ,5.96,5.59,-6.208053691275173
2022-10-19,920943.BJ,9.13,8.42,-7.776560788608988
2022-10-20,002659.SZ,5.17,4.43,-14.313346228239855
2022-10-21,920010.BJ,4.48,4.24,-5.35714285714286
2022-10-21,600322.SH,2.49,2.27,-8.835341365461858
2022-10-21,000407.SZ,4.9,4.56,-6.938775510204098
2022-10-21,600082.SH,4.37,4.08,-6.636155606407323
2022-10-24,002817.SZ,9.72,8.82,-9.259259259259267
2022-10-24,000509.SZ,4.72,4.2,-11.016949152542367
2022-10-25,000813.SZ,3.95,3.56,-9.873417721518996
2022-10-25,002817.SZ,8.82,8.13,-7.823129251700678
2022-10-26,003000.SZ,11.02,10.3,-6.533575317604345
2022-10-26,600325.SH,10.08,9.33,-7.440476190476186
2022-10-26,002333.SZ,7.14,6.43,-9.943977591036413
2022-10-27,600973.SH,5.84,5.53,-5.308219178082185
2022-10-28,002490.SZ,4.93,4.46,-9.533468559837722
2022-10-28,300345.SZ,9.49,8.89,-6.322444678609063
2022-10-28,002622.SZ,4.29,3.95,-7.9254079254079235
2022-10-28,002121.SZ,9.97,9.4,-5.71715145436309
2022-10-28,600475.SH,10.51,9.82,-6.565176022835395
2022-10-28,002642.SZ,7.4,7.0,-5.405405405405405
2022-10-28,300440.SZ,8.6,7.89,-8.255813953488367
2022-10-31,603011.SH,10.53,9.87,-6.2678062678062645
2022-11-02,300559.SZ,10.35,9.81,-5.217391304347818
2022-11-14,002121.SZ,9.99,9.26,-7.307307307307309
2022-11-16,002296.SZ,8.91,8.37,-6.060606060606066
2022-11-22,300264.SZ,7.17,6.74,-5.997210599721059
2022-11-23,002261.SZ,7.41,7.02,-5.263157894736848
2022-11-23,300440.SZ,8.14,7.6,-6.6339066339066495
2022-11-23,300026.SZ,6.86,6.48,-5.539358600583089
2022-11-23,300086.SZ,7.4,6.81,-7.972972972972981
2022-11-24,688579.SH,9.51,8.94,-5.993690851735023
2022-11-28,002559.SZ,8.3,7.86,-5.301204819277117
2022-11-28,920266.BJ,8.5,8.03,-5.529411764705894
2022-11-30,300290.SZ,5.0,4.65,-6.999999999999995
2022-12-02,002188.SZ,7.5,7.07,-5.733333333333334
2022-12-02,000042.SZ,9.43,8.84,-6.256627783669144
2022-12-02,600376.SH,6.68,6.27,-6.137724550898205
2022-12-07,600606.SH,3.44,3.25,-5.523255813953487
2022-12-07,600743.SH,2.18,2.07,-5.045871559633042
2022-12-08,002579.SZ,10.42,9.72,-6.717850287907867
2022-12-12,600322.SH,2.61,2.44,-6.513409961685824
2022-12-12,000058.SZ,7.7,7.22,-6.233766233766236
2022-12-14,600149.SH,7.41,6.7,-9.581646423751689
2022-12-14,300135.SZ,3.38,3.02,-10.650887573964496
2022-12-15,000069.SZ,5.95,5.52,-7.226890756302529
2022-12-15,000978.SZ,9.53,9.03,-5.2465897166841575
2022-12-16,002640.SZ,4.99,4.55,-8.817635270541091
2022-12-19,002762.SZ,9.36,8.46,-9.615384615384603
2022-12-19,002786.SZ,9.0,8.1,-10.000000000000009
2022-12-19,601800.SH,9.05,8.31,-8.176795580110497
2022-12-20,600730.SH,6.9,6.36,-7.826086956521738
2022-12-20,600393.SH,1.8,1.67,-7.22222222222223
2022-12-20,600657.SH,5.82,5.51,-5.32646048109966
2022-12-20,300192.SZ,8.01,7.36,-8.114856429463169
2022-12-20,002314.SZ,4.53,4.06,-10.375275938189855
2022-12-20,000679.SZ,6.53,5.88,-9.954058192955594
2022-12-21,603318.SH,9.66,9.09,-5.9006211180124275
2022-12-21,000797.SZ,3.84,3.56,-7.2916666666666625
2022-12-22,002424.SZ,9.69,8.82,-8.978328173374607
2022-12-23,002640.SZ,4.6,4.33,-5.869565217391292
2022-12-23,000679.SZ,6.27,5.8,-7.496012759170645
2022-12-27,000698.SZ,5.8,5.5,-5.1724137931034475
2022-12-27,300010.SZ,4.85,4.6,-5.154639175257736
2022-12-27,002098.SZ,7.58,6.86,-9.49868073878628
2022-12-28,600675.SH,3.31,3.14,-5.135951661631422
2022-12-28,002330.SZ,8.24,7.51,-8.859223300970875
2022-12-29,002574.SZ,6.5,5.97,-8.153846153846157
2022-12-30,600050.SH,4.74,4.48,-5.485232067510548
2022-12-30,000058.SZ,8.34,7.9,-5.27577937649879
2023-01-03,600515.SH,5.18,4.9,-5.405405405405395
2023-01-03,002306.SZ,5.31,5.04,-5.0847457627118615
2023-01-05,600576.SH,7.98,7.53,-5.6390977443609
2023-01-06,002582.SZ,8.94,8.19,-8.389261744966447
2023-01-06,000419.SZ,7.05,6.62,-6.099290780141842
2023-01-06,002762.SZ,9.91,9.01,-9.081735620585274
2023-01-06,002615.SZ,8.01,7.21,-9.987515605493137
2023-01-11,000888.SZ,9.02,8.33,-7.649667405764959
2023-01-11,002591.SZ,8.24,7.43,-9.830097087378642
2023-01-11,002231.SZ,9.72,8.72,-10.288065843621396
2023-01-11,600070.SH,6.29,5.94,-5.564387917329084
2023-01-11,600576.SH,7.43,7.02,-5.518169582772547
2023-01-12,600965.SH,8.25,7.74,-6.181818181818177
2023-01-13,002357.SZ,7.29,6.67,-8.504801097393688
2023-01-13,000698.SZ,5.69,5.11,-10.193321616871708
2023-01-13,000637.SZ,6.03,5.53,-8.29187396351575
2023-01-13,002721.SZ,4.03,3.73,-7.444168734491319
2023-01-17,000715.SZ,6.7,6.32,-5.671641791044779
2023-01-17,600853.SH,4.01,3.78,-5.735660847880297
2023-01-17,002467.SZ,6.39,6.03,-5.633802816901401
2023-01-17,301062.SZ,10.5,9.95,-5.238095238095242
2023-01-18,600966.SH,8.99,8.46,-5.895439377085642
2023-01-18,002031.SZ,3.45,3.23,-6.376811594202902
2023-01-18,603390.SH,8.64,8.0,-7.407407407407418
2023-01-18,002217.SZ,3.34,3.05,-8.682634730538918
2023-01-19,600658.SH,5.27,4.88,-7.400379506641364
2023-01-20,600095.SH,10.32,9.2,-10.852713178294582
2023-01-20,002363.SZ,8.55,7.86,-8.070175438596493
2023-02-02,002670.SZ,9.79,9.17,-6.332992849846775
2023-02-02,920662.BJ,9.0,8.24,-8.444444444444443
2023-02-03,002343.SZ,7.12,6.69,-6.0393258426966305
2023-02-08,601519.SH,7.72,7.21,-6.606217616580312
2023-02-16,300403.SZ,8.0,7.59,-5.125000000000002
2023-02-16,000701.SZ,7.77,7.35,-5.405405405405405
2023-02-17,002467.SZ,6.13,5.73,-6.525285481239795
2023-02-27,300245.SZ,10.09,9.49,-5.946481665014858
2023-02-28,920087.BJ,7.26,6.85,-5.6473829201102
2023-03-02,002339.SZ,10.08,9.5,-5.753968253968256
2023-03-02,003035.SZ,8.48,8.0,-5.660377358490576
2023-03-02,002350.SZ,9.54,8.9,-6.708595387840655
2023-03-03,603528.SH,9.46,8.92,-5.708245243128973
2023-03-06,002283.SZ,6.43,6.1,-5.132192846034211
2023-03-07,002615.SZ,7.82,7.4,-5.370843989769824
2023-03-07,600375.SH,8.92,8.33,-6.614349775784756
2023-03-07,300002.SZ,6.86,6.25,-8.892128279883382
2023-03-07,600100.SH,6.36,6.0,-5.660377358490576
2023-03-08,000716.SZ,10.14,9.49,-6.41025641025641
2023-03-08,601798.SH,9.77,9.19,-5.936540429887415
2023-03-09,002219.SZ,5.69,5.38,-5.448154657293502
2023-03-10,603300.SH,8.47,7.9,-6.729634002361273
2023-03-10,000425.SZ,7.42,7.04,-5.121293800539084
2023-03-10,300317.SZ,7.27,6.74,-7.29023383768912
2023-03-10,600050.SH,6.07,5.74,-5.436573311367376
2023-03-10,002115.SZ,6.97,6.51,-6.599713055954092
2023-03-13,300334.SZ,8.41,7.69,-8.561236623067769
2023-03-14,300322.SZ,10.2,9.42,-7.647058823529407
2023-03-14,601226.SH,8.06,7.65,-5.0868486352357305
2023-03-16,600050.SH,6.18,5.86,-5.177993527508084
2023-03-20,688387.SH,6.82,6.39,-6.304985337243407
2023-03-21,300225.SZ,7.25,6.78,-6.482758620689655
2023-03-21,000617.SZ,7.32,6.87,-6.147540983606559
2023-03-22,300139.SZ,11.16,10.34,-7.347670250896055
2023-03-23,600780.SH,9.2,8.63,-6.195652173913024
2023-03-24,601003.SH,4.53,4.29,-5.298013245033117
2023-03-24,000890.SZ,5.48,5.16,-5.839416058394164
2023-03-24,600339.SH,4.02,3.72,-7.462686567164168
2023-03-24,600853.SH,5.76,5.33,-7.465277777777768
2023-03-27,601186.SH,9.82,9.2,-6.313645621181275
2023-03-28,600246.SH,7.26,6.83,-5.9228650137741035
2023-03-29,601390.SH,7.48,6.89,-7.887700534759368
2023-04-03,000761.SZ,4.02,3.8,-5.472636815920396
2023-04-04,000409.SZ,9.98,9.2,-7.8156312625250575
2023-04-06,600556.SH,9.27,8.45,-8.84573894282632
2023-04-06,000890.SZ,5.16,4.82,-6.5891472868217065
2023-04-10,000070.SZ,10.41,9.6,-7.78097982708934
2023-04-10,002065.SZ,8.35,7.79,-6.706586826347305
2023-04-10,000158.SZ,8.5,8.06,-5.1764705882352935
2023-04-10,000409.SZ,9.66,9.1,-5.797101449275366
2023-04-10,601519.SH,8.62,7.95,-7.7726218097447735
2023-04-11,002320.SZ,7.5,7.02,-6.400000000000006
2023-04-14,002599.SZ,6.75,6.39,-5.333333333333334
2023-04-17,002425.SZ,6.94,6.28,-9.510086455331413
2023-04-18,000715.SZ,8.7,8.19,-5.862068965517242
2023-04-18,601949.SH,7.39,7.02,-5.006765899864685
2023-04-21,000802.SZ,6.36,5.65,-11.16352201257862
2023-04-24,600667.SH,7.25,6.76,-6.758620689655171
2023-04-26,002654.SZ,6.7,6.08,-9.253731343283588
2023-04-26,000936.SZ,7.46,6.94,-6.97050938337801
2023-04-26,688387.SH,8.33,7.8,-6.362545018007204
2023-04-28,920662.BJ,8.94,8.4,-6.040268456375831
2023-05-05,002602.SZ,6.46,5.96,-7.739938080495357
2023-05-05,603168.SH,9.65,8.68,-10.051813471502602
2023-05-09,300043.SZ,4.92,4.34,-11.788617886178866
2023-05-09,002154.SZ,6.7,6.25,-6.716417910447758
2023-05-12,300459.SZ,7.51,6.8,-9.454061251664447
2023-05-12,601390.SH,8.67,8.0,-7.7277970011534025
2023-05-12,600425.SH,5.55,5.11,-7.927927927927925
2023-05-12,601598.SH,5.65,5.23,-7.4336283185840735
2023-05-15,300251.SZ,9.8,9.19,-6.224489795918375
2023-05-15,002599.SZ,8.33,7.73,-7.202881152460982
2023-05-16,002029.SZ,7.24,6.73,-7.04419889502762
2023-05-17,600825.SH,6.35,5.72,-9.921259842519682
2023-05-19,000928.SZ,9.75,9.19,-5.74358974358975
2023-05-19,002423.SZ,9.36,8.8,-5.982905982905972
2023-05-19,600415.SH,8.95,8.41,-6.033519553072619
2023-05-19,300140.SZ,9.98,9.38,-6.012024048096187
2023-05-22,601000.SH,3.95,3.56,-9.873417721518996
2023-05-22,300527.SZ,9.72,9.06,-6.79012345679012
2023-05-23,601019.SH,10.18,9.6,-5.697445972495085
2023-05-23,601989.SH,4.94,4.59,-7.085020242914986
2023-05-23,600503.SH,3.57,3.29,-7.843137254901955
2023-05-23,600331.SH,4.4,4.1,-6.818181818181834
2023-05-23,300315.SZ,5.64,5.26,-6.737588652482263
2023-05-23,601801.SH,8.68,8.23,-5.18433179723502
2023-05-25,000950.SZ,7.28,6.8,-6.593406593406604
2023-05-25,000600.SZ,7.38,6.93,-6.0975609756097615
2023-05-25,300270.SZ,8.58,7.97,-7.109557109557119
2023-05-26,600337.SH,3.4,3.22,-5.294117647058815
2023-05-26,920876.BJ,8.75,8.29,-5.257142857142871
2023-05-31,300129.SZ,10.92,10.36,-5.128205128205132
2023-05-31,603683.SH,10.71,10.14,-5.3221288515406195
2023-06-05,920475.BJ,8.47,8.01,-5.430932703659986
2023-06-06,002527.SZ,8.17,7.55,-7.588739290085678
2023-06-06,300466.SZ,6.91,6.41,-7.23589001447178
2023-06-06,000600.SZ,7.63,7.18,-5.897771952817832
2023-06-06,300222.SZ,8.79,8.16,-7.167235494880531
2023-06-08,002175.SZ,3.6,3.12,-13.33333333333333
2023-06-12,605188.SH,9.81,8.99,-8.358817533129459
2023-06-12,920300.BJ,7.86,7.32,-6.870229007633588
2023-06-14,300175.SZ,4.39,4.03,-8.200455580865595
2023-06-16,002217.SZ,3.8,3.57,-6.052631578947365
2023-06-19,600257.SH,6.39,6.04,-5.477308294209693
2023-06-21,300211.SZ,10.33,9.81,-5.03388189738625
2023-06-21,603803.SH,9.3,8.83,-5.0537634408602266
2023-06-21,300303.SZ,6.91,6.27,-9.261939218523885
2023-06-26,603958.SH,7.69,7.25,-5.721716514954489
2023-06-26,300299.SZ,8.62,8.16,-5.336426914153125
2023-06-26,300291.SZ,8.05,7.15,-11.180124223602483
2023-06-26,603887.SH,9.35,8.77,-6.203208556149731
2023-06-26,600839.SH,5.14,4.7,-8.560311284046684
2023-06-29,603887.SH,9.26,8.74,-5.615550755939525
2023-07-05,002599.SZ,9.08,8.5,-6.38766519823789
2023-07-05,002387.SZ,9.17,8.55,-6.761177753544157
2023-07-06,300254.SZ,8.19,7.62,-6.959706959706957
2023-07-07,000795.SZ,8.1,7.44,-8.148148148148138
2023-07-07,600579.SH,8.22,7.75,-5.717761557177625
2023-07-10,920837.BJ,5.3,4.91,-7.358490566037734
2023-07-10,300403.SZ,9.7,9.1,-6.185567010309279
2023-07-10,002708.SZ,8.0,7.55,-5.625000000000002
2023-07-11,002403.SZ,10.72,10.07,-6.063432835820903
2023-07-12,600892.SH,6.42,5.96,-7.165109034267914
2023-07-12,300057.SZ,8.71,8.02,-7.921928817451218
2023-07-12,920378.BJ,3.74,3.52,-5.882352941176472
2023-07-12,002654.SZ,10.46,9.91,-5.258126195028689
2023-07-17,300097.SZ,7.81,7.21,-7.682458386683733
2023-07-18,002616.SZ,6.31,5.94,-5.863708399366074
2023-07-18,300975.SZ,9.1,8.5,-6.593406593406592
2023-07-19,600353.SH,8.86,8.25,-6.884875846501126
2023-07-19,300343.SZ,9.19,8.55,-6.964091403699657
2023-07-20,002199.SZ,9.55,8.92,-6.596858638743464
2023-07-25,000678.SZ,7.35,6.94,-5.578231292517
2023-07-25,300128.SZ,5.3,4.89,-7.735849056603772
2023-08-01,600155.SH,8.18,7.69,-5.990220048899753
2023-08-04,000010.SZ,3.0,2.78,-7.333333333333336
2023-08-08,600638.SH,7.05,6.69,-5.106382978723401
2023-08-09,000679.SZ,6.07,5.7,-6.0955518945634335
2023-08-10,600480.SH,9.59,9.1,-5.109489051094895
2023-08-14,600613.SH,8.7,8.07,-7.24137931034482
2023-08-21,000982.SZ,2.02,1.87,-7.425742574257422
2023-08-21,002451.SZ,8.63,7.77,-9.965237543453087
2023-08-23,600743.SH,2.1,1.95,-7.142857142857151
2023-08-24,600376.SH,4.83,4.54,-6.004140786749479
2023-08-24,002787.SZ,9.37,8.9,-5.016008537886862
2023-08-24,002279.SZ,8.18,7.55,-7.701711491442542
2023-08-29,002696.SZ,8.03,7.21,-10.211706102117057
2023-08-29,002333.SZ,8.15,7.69,-5.6441717791411055
2023-08-30,600292.SH,7.63,7.13,-6.553079947575357
2023-08-31,000514.SZ,5.78,5.46,-5.5363321799308025
2023-08-31,600684.SH,4.94,4.59,-7.085020242914986
2023-08-31,000609.SZ,7.18,6.21,-13.509749303621167
2023-09-01,002235.SZ,8.29,7.74,-6.63449939686368
2023-09-01,601099.SH,4.28,3.96,-7.476635514018692
2023-09-01,300094.SZ,6.56,5.98,-8.841463414634132
2023-09-01,002310.SZ,2.96,2.72,-8.108108108108103
2023-09-05,600540.SH,6.53,6.15,-5.819295558958649
2023-09-06,603778.SH,5.68,5.27,-7.218309859154937
2023-09-07,920675.BJ,5.79,5.43,-6.217616580310892
2023-09-08,600257.SH,8.37,7.76,-7.287933094384702
2023-09-08,603106.SH,7.89,7.37,-6.590621039290234
2023-09-08,600792.SH,4.47,3.89,-12.975391498881429
2023-09-08,603256.SH,10.01,9.01,-9.990009990009984
2023-09-12,300047.SZ,9.62,9.1,-5.405405405405405
2023-09-13,000801.SZ,8.13,7.62,-6.27306273062731
2023-09-19,000058.SZ,8.5,7.45,-12.352941176470589
2023-09-20,002693.SZ,8.27,7.76,-6.16686819830713
2023-09-21,002406.SZ,6.97,6.53,-6.31276901004304
2023-09-22,002642.SZ,9.23,8.7,-5.742145178764913
2023-09-26,600293.SH,3.38,3.21,-5.029585798816571
2023-09-27,002547.SZ,5.35,5.02,-6.168224299065416
2023-10-09,002685.SZ,4.67,4.41,-5.567451820128477
2023-10-11,300213.SZ,8.07,7.6,-5.824039653035939
2023-10-16,920599.BJ,9.03,8.56,-5.204872646733094
2023-10-17,002685.SZ,4.5,4.12,-8.444444444444443
2023-10-19,000813.SZ,3.89,3.64,-6.426735218508995
2023-10-19,600326.SH,5.46,5.15,-5.677655677655668
2023-10-20,000727.SZ,3.05,2.84,-6.8852459016393475
2023-10-20,603009.SH,9.16,8.7,-5.021834061135378
2023-10-23,600155.SH,10.02,9.28,-7.38522954091817
2023-10-30,603616.SH,6.93,6.36,-8.225108225108213
2023-10-30,300128.SZ,5.43,5.14,-5.340699815837935
2023-10-31,002316.SZ,6.37,5.92,-7.064364207221352
2023-11-02,600200.SH,9.96,9.44,-5.220883534136556
2023-11-02,600839.SH,5.86,5.52,-5.802047781569975
2023-11-03,000609.SZ,6.81,6.39,-6.167400881057272
2023-11-08,300269.SZ,5.03,4.76,-5.367793240556673
2023-11-09,002615.SZ,8.92,8.03,-9.977578475336324
2023-11-14,002712.SZ,7.22,6.77,-6.232686980609426
2023-11-21,600733.SH,7.17,6.62,-7.670850767085069
2023-11-21,600335.SH,9.21,8.7,-5.537459283387635
2023-11-24,300123.SZ,8.68,8.14,-6.221198156682018
2023-11-24,002195.SZ,3.52,3.3,-6.25
2023-11-24,300337.SZ,9.16,8.69,-5.131004366812231
2023-11-29,301215.SZ,7.61,6.91,-9.198423127463862
2023-12-01,920519.BJ,9.1,8.58,-5.714285714285705
2023-12-01,300094.SZ,5.73,5.36,-6.457242582897038
2023-12-07,002476.SZ,6.32,5.98,-5.379746835443033
2023-12-11,600981.SH,3.55,3.3,-7.042253521126762
2023-12-14,603002.SH,6.73,6.38,-5.20059435364042
2023-12-15,600302.SH,7.3,6.73,-7.8082191780821875
2023-12-18,600287.SH,7.16,6.74,-5.865921787709494
2023-12-19,601999.SH,8.98,8.48,-5.56792873051225
2023-12-19,600234.SH,9.75,8.78,-9.948717948717956
2023-12-21,920509.BJ,9.64,8.9,-7.676348547717849
2023-12-21,920261.BJ,9.37,8.85,-5.549626467449298
2023-12-22,600715.SH,2.97,2.72,-8.417508417508412
2024-01-05,000421.SZ,7.03,6.54,-6.970128022759603
2024-01-08,603660.SH,8.64,8.08,-6.481481481481488
2024-01-08,920299.BJ,8.85,8.38,-5.310734463276823
2024-01-09,920184.BJ,9.86,8.85,-10.243407707910745
2024-01-10,002306.SZ,5.05,4.55,-9.9009900990099
2024-01-15,002610.SZ,2.66,2.49,-6.3909774436090245
2024-01-17,002641.SZ,6.5,5.66,-12.923076923076927
2024-01-17,600844.SH,3.94,3.55,-9.898477157360407
2024-01-17,000715.SZ,9.95,8.96,-9.949748743718578
2024-01-18,000638.SZ,8.73,7.86,-9.965635738831613
2024-01-19,603333.SH,6.16,5.57,-9.577922077922075
2024-01-19,002178.SZ,6.42,5.78,-9.968847352024913
2024-01-19,002211.SZ,4.86,4.37,-10.082304526748976
2024-01-22,601226.SH,7.25,6.76,-6.758620689655171
2024-01-22,002584.SZ,11.09,9.57,-13.706041478809738
2024-01-22,920770.BJ,10.86,10.23,-5.801104972375681
2024-01-22,000068.SZ,4.55,4.1,-9.8901098901099
2024-01-22,920062.BJ,7.8,7.23,-7.307692307692304
2024-01-25,601113.SH,4.2,3.92,-6.666666666666677
2024-01-29,300269.SZ,5.57,4.8,-13.824057450628368
2024-01-29,600318.SH,8.9,7.98,-10.337078651685394
2024-01-29,002178.SZ,6.36,6.03,-5.188679245283023
2024-01-29,920974.BJ,8.58,7.5,-12.587412587412583
2024-01-29,002575.SZ,6.79,6.21,-8.541973490427102
2024-01-29,002670.SZ,10.71,10.08,-5.882352941176472
2024-01-29,002708.SZ,8.9,7.96,-10.561797752808989
2024-01-30,600830.SH,8.78,7.82,-10.93394077448746
2024-01-30,600836.SH,4.56,4.1,-10.087719298245613
2024-01-31,600675.SH,4.21,3.75,-10.926365795724468
2024-02-01,600675.SH,3.75,3.38,-9.866666666666667
2024-02-01,600622.SH,3.11,2.92,-6.109324758842439
2024-02-02,000037.SZ,9.25,8.27,-10.594594594594597
2024-02-02,600629.SH,6.49,5.79,-10.785824345146377
2024-02-02,002523.SZ,3.37,2.95,-12.462908011869434
2024-02-02,603126.SH,8.32,7.49,-9.975961538461542
2024-02-05,000068.SZ,4.1,3.58,-12.682926829268283
2024-02-05,002423.SZ,8.35,7.26,-13.053892215568863
2024-02-05,600629.SH,5.79,5.21,-10.017271157167528
2024-02-06,600119.SH,8.78,7.69,-12.41457858769931
2024-03-01,000972.SZ,4.12,3.91,-5.097087378640774
2024-03-04,000723.SZ,7.55,7.14,-5.430463576158939
2024-03-07,601360.SH,9.99,9.15,-8.408408408408407
2024-03-15,002467.SZ,4.56,4.33,-5.043859649122795
2024-03-21,300933.SZ,7.85,7.28,-7.2611464968152735
2024-03-25,600386.SH,3.86,3.62,-6.217616580310869
2024-03-25,000560.SZ,2.26,2.14,-5.309734513274322
2024-03-27,300324.SZ,3.17,2.86,-9.779179810725559
2024-03-27,300686.SZ,8.31,7.54,-9.26594464500602
2024-03-27,688373.SH,5.89,5.58,-5.263157894736836
2024-03-27,600203.SH,7.22,6.6,-8.58725761772854
2024-03-28,600243.SH,5.16,4.65,-9.883720930232553
2024-03-29,600243.SH,4.65,4.29,-7.741935483870977
2024-04-03,300074.SZ,4.69,4.42,-5.756929637526664
2024-04-10,002298.SZ,5.67,5.21,-8.112874779541446
2024-04-11,600807.SH,3.47,3.28,-5.475504322766578
2024-04-15,000593.SZ,5.56,5.23,-5.935251798561136
2024-04-15,000833.SZ,6.53,5.88,-9.954058192955594
2024-04-16,002645.SZ,10.3,9.16,-11.067961165048546
2024-04-16,603058.SH,9.09,8.48,-6.710671067106699
2024-04-16,601388.SH,3.02,2.61,-13.576158940397354
2024-04-16,300243.SZ,9.35,8.56,-8.449197860962554
2024-04-18,002295.SZ,7.89,7.35,-6.8441064638783295
2024-04-22,000520.SZ,3.09,2.78,-10.032362459546928
2024-04-23,600094.SH,3.79,3.6,-5.013192612137207
2024-04-23,000506.SZ,5.4,4.96,-8.14814814814816
2024-05-15,300040.SZ,5.87,5.53,-5.7921635434412195
2024-05-22,600490.SH,3.6,3.35,-6.944444444444442
2024-05-28,600478.SH,4.84,4.52,-6.611570247933896
2024-05-30,002339.SZ,7.46,7.01,-6.0321715817694415
2024-05-31,002035.SZ,8.35,7.91,-5.269461077844307
2024-06-03,300626.SZ,7.93,7.42,-6.431273644388391
