date,code,strategy,reason,pnl
2024-01-29,688786.SH,红利低波,买入,0.0
2024-01-29,002580.SZ,红利低波,买入,0.0
2024-01-29,300181.SZ,红利低波,买入,0.0
2024-01-30,605599.SH,红利低波,止损,-15.147361206305687
2024-01-31,003041.SZ,红利低波,止损,-16.937500000000007
2024-01-31,002264.SZ,红利低波,止损,-16.061185468451256
2024-01-31,603115.SH,红利低波,止损,-12.307692307692308
2024-02-02,002570.SZ,红利低波,止损,-14.095744680851062
2024-02-02,300697.SZ,红利低波,止损,-14.39539347408829
2024-02-02,603087.SH,红利低波,止损,-14.17690417690418
2024-02-02,301233.SZ,红利低波,止损,-17.174515235457065
2024-02-02,002580.SZ,红利低波,止损,-17.534246575342472
2024-02-02,300181.SZ,红利低波,止损,-12.983151635282464
2024-02-05,600776.SH,红利低波,止损,-16.230936819172104
2024-02-05,605005.SH,红利低波,止损,-16.29287598944591
2024-02-05,002264.SZ,红利低波,买入,0.0
2024-02-05,300181.SZ,红利低波,买入,0.0
2024-02-05,002570.SZ,红利低波,买入,0.0
2024-02-05,300660.SZ,红利低波,买入,0.0
2024-02-05,300251.SZ,红利低波,买入,0.0
2024-02-05,605599.SH,红利低波,买入,0.0
2024-02-05,000963.SZ,红利低波,买入,0.0
2024-02-05,603297.SH,红利低波,买入,0.0
2024-02-05,003041.SZ,红利低波,买入,0.0
2024-02-05,603551.SH,红利低波,买入,0.0
2024-02-05,600776.SH,红利低波,买入,0.0
2024-02-07,003041.SZ,红利低波,止损,-12.39819004524888
2024-02-19,002264.SZ,红利低波,调仓,5.191256830601088
2024-02-19,300783.SZ,红利低波,买入,0.0
2024-03-04,300660.SZ,红利低波,调仓,45.656779661016955
2024-03-11,002897.SZ,红利低波,买入,0.0
2024-03-18,601567.SH,红利低波,调仓,46.895507319535604
2024-03-18,603379.SH,红利低波,调仓,35.01752336448596
2024-03-18,300181.SZ,红利低波,调仓,51.70454545454544
2024-03-18,300251.SZ,红利低波,调仓,41.703377386196784
2024-03-18,002897.SZ,红利低波,调仓,2.741702741702756
2024-03-18,002264.SZ,红利低波,买入,0.0
2024-03-18,002357.SZ,红利低波,买入,0.0
2024-03-25,300529.SZ,红利低波,调仓,25.582685904550505
2024-03-25,300783.SZ,红利低波,调仓,17.918088737201376
2024-03-25,002580.SZ,红利低波,买入,0.0
2024-04-02,000893.SZ,红利低波,止损,-12.77804070042593
2024-04-08,605599.SH,红利低波,调仓,44.27684117125112
2024-04-08,300660.SZ,红利低波,买入,0.0
2024-04-08,001332.SZ,红利低波,买入,0.0
2024-04-15,002264.SZ,红利低波,调仓,14.782608695652177
2024-04-15,300783.SZ,红利低波,买入,0.0
2024-04-15,300181.SZ,红利低波,买入,0.0
2024-04-15,300251.SZ,红利低波,买入,0.0
2024-04-15,605599.SH,红利低波,买入,0.0
2024-04-16,002357.SZ,红利低波,止损,-12.398042414355626
2024-04-22,300015.SZ,红利低波,止损,-13.125453226976058
2024-04-22,002580.SZ,红利低波,调仓,-7.637906647807635
2024-04-22,002357.SZ,红利低波,买入,0.0
2024-04-22,002897.SZ,红利低波,买入,0.0
2024-04-22,920425.BJ,红利低波,买入,0.0
2024-04-29,603551.SH,红利低波,调仓,37.95620437956204
2024-04-29,920425.BJ,红利低波,调仓,10.215053763440851
2024-05-20,002043.SZ,红利低波,调仓,29.331941544885186
2024-05-20,603868.SH,红利低波,调仓,11.819595645412129
2024-05-20,600776.SH,红利低波,调仓,37.451235370611194
2024-05-20,300660.SZ,红利低波,调仓,9.479409479409483
2024-05-20,300783.SZ,红利低波,调仓,10.089020771513347
2024-05-20,300181.SZ,红利低波,调仓,21.466768525592062
2024-05-20,300251.SZ,红利低波,调仓,-7.72357723577236
2024-05-20,002580.SZ,红利低波,买入,0.0
2024-05-20,920425.BJ,红利低波,买入,0.0
2024-05-20,003041.SZ,红利低波,买入,0.0
2024-05-20,605005.SH,红利低波,买入,0.0
2024-05-20,601567.SH,红利低波,买入,0.0
2024-05-20,688677.SH,红利低波,买入,0.0
2024-05-20,603115.SH,红利低波,买入,0.0
2024-05-20,603066.SH,红利低波,买入,0.0
2024-05-27,002897.SZ,红利低波,调仓,56.00660066006602
2024-05-27,688677.SH,红利低波,调仓,-6.256836578429226
2024-05-27,603066.SH,红利低波,调仓,2.146341463414636
2024-05-27,300251.SZ,红利低波,买入,0.0
2024-05-27,603551.SH,红利低波,买入,0.0
2024-05-30,688786.SH,红利低波,止损,-29.899497487437188
2024-06-03,300660.SZ,红利低波,买入,0.0
2024-06-03,300529.SZ,红利低波,买入,0.0
2024-06-05,603115.SH,红利低波,止损,-12.649164677804292
2024-06-05,603551.SH,红利低波,止损,-12.921810699588477
2024-06-06,002570.SZ,红利低波,止损,-14.334470989761105
2024-06-06,001332.SZ,红利低波,止损,-15.167930660888418
2024-06-06,002580.SZ,红利低波,止损,-13.231197771587732
2024-06-06,920425.BJ,红利低波,止损,-32.90540540540541
2024-06-11,605599.SH,红利低波,止损,-13.524057217165153
2024-06-11,002357.SZ,红利低波,调仓,-4.92700729927008
2024-06-11,002580.SZ,红利低波,买入,0.0
