week,ts_code,weight
2024-01-08,300105.SZ,0.1
2024-01-08,002788.SZ,0.1
2024-01-08,603088.SH,0.1
2024-01-08,002763.SZ,0.1
2024-01-08,002546.SZ,0.1
2024-01-15,002687.SZ,0.1
2024-01-15,002774.SZ,0.1
2024-01-15,002381.SZ,0.1
2024-01-15,300105.SZ,0.1
2024-01-15,002412.SZ,0.1
2024-01-15,002788.SZ,0.1
2024-01-15,603088.SH,0.1
2024-01-15,002615.SZ,0.1
2024-01-15,002763.SZ,0.1
2024-01-15,002546.SZ,0.1
2024-01-22,603017.SH,0.1
2024-01-22,002774.SZ,0.1
2024-01-22,002687.SZ,0.1
2024-01-22,300105.SZ,0.1
2024-01-22,002412.SZ,0.1
2024-01-22,002788.SZ,0.1
2024-01-22,603088.SH,0.1
2024-01-22,002381.SZ,0.1
2024-01-22,002615.SZ,0.1
2024-01-22,605066.SH,0.1
2024-01-29,002774.SZ,0.1
2024-01-29,002687.SZ,0.1
2024-01-29,002412.SZ,0.1
2024-01-29,300105.SZ,0.1
2024-01-29,300272.SZ,0.1
2024-01-29,603088.SH,0.1
2024-01-29,002381.SZ,0.1
2024-01-29,002788.SZ,0.1
2024-01-29,605066.SH,0.1
2024-01-29,002763.SZ,0.1
2024-02-05,603506.SH,0.1
2024-02-05,002949.SZ,0.1
2024-02-05,002774.SZ,0.1
2024-02-05,600854.SH,0.1
2024-02-05,603017.SH,0.1
2024-02-05,300306.SZ,0.1
2024-02-05,002687.SZ,0.1
2024-02-05,300154.SZ,0.1
2024-02-05,300105.SZ,0.1
2024-02-05,300272.SZ,0.1
2024-02-19,603269.SH,0.1
2024-02-19,603506.SH,0.1
2024-02-19,002774.SZ,0.1
2024-02-19,600854.SH,0.1
2024-02-19,603017.SH,0.1
2024-02-19,603488.SH,0.1
2024-02-19,300306.SZ,0.1
2024-02-19,300154.SZ,0.1
2024-02-19,002687.SZ,0.1
2024-02-19,002412.SZ,0.1
2024-02-26,603506.SH,0.1
2024-02-26,600854.SH,0.1
2024-02-26,603017.SH,0.1
2024-02-26,002774.SZ,0.1
2024-02-26,002687.SZ,0.1
2024-02-26,300272.SZ,0.1
2024-02-26,002412.SZ,0.1
2024-02-26,300105.SZ,0.1
2024-02-26,002615.SZ,0.1
2024-02-26,002688.SZ,0.1
2024-03-04,603506.SH,0.1
2024-03-04,002774.SZ,0.1
2024-03-04,600854.SH,0.1
2024-03-04,603017.SH,0.1
2024-03-04,002687.SZ,0.1
2024-03-04,002412.SZ,0.1
2024-03-04,300272.SZ,0.1
2024-03-04,002688.SZ,0.1
2024-03-04,002615.SZ,0.1
2024-03-04,605066.SH,0.1
2024-03-11,603506.SH,0.1
2024-03-11,600854.SH,0.1
2024-03-11,603017.SH,0.1
2024-03-11,002774.SZ,0.1
2024-03-11,002687.SZ,0.1
2024-03-11,002412.SZ,0.1
2024-03-11,300272.SZ,0.1
2024-03-11,002688.SZ,0.1
2024-03-11,603058.SH,0.1
2024-03-11,002615.SZ,0.1
2024-03-18,603506.SH,0.1
2024-03-18,600854.SH,0.1
2024-03-18,603017.SH,0.1
2024-03-18,002774.SZ,0.1
2024-03-18,002412.SZ,0.1
2024-03-18,002687.SZ,0.1
2024-03-18,300272.SZ,0.1
2024-03-18,002688.SZ,0.1
2024-03-18,002615.SZ,0.1
2024-03-18,300105.SZ,0.1
2024-03-25,603506.SH,0.1
2024-03-25,600854.SH,0.1
2024-03-25,603017.SH,0.1
2024-03-25,002774.SZ,0.1
2024-03-25,002412.SZ,0.1
2024-03-25,300272.SZ,0.1
2024-03-25,002687.SZ,0.1
2024-03-25,300105.SZ,0.1
2024-03-25,002788.SZ,0.1
2024-03-25,603058.SH,0.1
2024-04-01,301081.SZ,0.1
2024-04-01,002887.SZ,0.1
2024-04-01,002286.SZ,0.1
2024-04-01,002774.SZ,0.1
2024-04-01,000419.SZ,0.1
2024-04-01,600865.SH,0.1
2024-04-01,603966.SH,0.1
2024-04-01,002688.SZ,0.1
2024-04-01,002788.SZ,0.1
2024-04-01,300272.SZ,0.1
2024-04-08,301081.SZ,0.1
2024-04-08,002887.SZ,0.1
2024-04-08,002286.SZ,0.1
2024-04-08,002774.SZ,0.1
2024-04-08,000419.SZ,0.1
2024-04-08,600865.SH,0.1
2024-04-08,603966.SH,0.1
2024-04-08,002688.SZ,0.1
2024-04-08,300272.SZ,0.1
2024-04-08,002788.SZ,0.1
2024-04-15,301081.SZ,0.1
2024-04-15,300610.SZ,0.1
2024-04-15,002887.SZ,0.1
2024-04-15,002286.SZ,0.1
2024-04-15,300112.SZ,0.1
2024-04-15,002774.SZ,0.1
2024-04-15,600865.SH,0.1
2024-04-15,603898.SH,0.1
2024-04-15,000419.SZ,0.1
2024-04-15,300272.SZ,0.1
2024-04-22,002836.SZ,0.1
2024-04-22,301081.SZ,0.1
2024-04-22,300610.SZ,0.1
2024-04-22,002887.SZ,0.1
2024-04-22,603216.SH,0.1
2024-04-22,002286.SZ,0.1
2024-04-22,300112.SZ,0.1
2024-04-22,002774.SZ,0.1
2024-04-22,601616.SH,0.1
2024-04-22,000419.SZ,0.1
2024-04-29,002836.SZ,0.1
2024-04-29,301081.SZ,0.1
2024-04-29,002887.SZ,0.1
2024-04-29,002286.SZ,0.1
2024-04-29,002774.SZ,0.1
2024-04-29,002825.SZ,0.1
2024-04-29,000419.SZ,0.1
2024-04-29,600865.SH,0.1
2024-04-29,002412.SZ,0.1
2024-04-29,300272.SZ,0.1
2024-05-06,002836.SZ,0.1
2024-05-06,301081.SZ,0.1
2024-05-06,002887.SZ,0.1
2024-05-06,300112.SZ,0.1
2024-05-06,002774.SZ,0.1
2024-05-06,002825.SZ,0.1
2024-05-06,000419.SZ,0.1
2024-05-06,002412.SZ,0.1
2024-05-06,300272.SZ,0.1
2024-05-06,600865.SH,0.1
2024-05-13,002836.SZ,0.1
2024-05-13,301081.SZ,0.1
2024-05-13,300112.SZ,0.1
2024-05-13,002887.SZ,0.1
2024-05-13,002774.SZ,0.1
2024-05-13,000419.SZ,0.1
2024-05-13,002825.SZ,0.1
2024-05-13,603898.SH,0.1
2024-05-13,603500.SH,0.1
2024-05-13,600865.SH,0.1
2024-05-20,002836.SZ,0.1
2024-05-20,301081.SZ,0.1
2024-05-20,300112.SZ,0.1
2024-05-20,002887.SZ,0.1
2024-05-20,002774.SZ,0.1
2024-05-20,603500.SH,0.1
2024-05-20,002825.SZ,0.1
2024-05-20,000419.SZ,0.1
2024-05-20,600865.SH,0.1
2024-05-20,002412.SZ,0.1
2024-05-27,002836.SZ,0.1
2024-05-27,301081.SZ,0.1
2024-05-27,300112.SZ,0.1
2024-05-27,002887.SZ,0.1
2024-05-27,002774.SZ,0.1
2024-05-27,603500.SH,0.1
2024-05-27,002825.SZ,0.1
2024-05-27,000419.SZ,0.1
2024-05-27,603898.SH,0.1
2024-05-27,600865.SH,0.1
2024-06-03,002836.SZ,0.1
2024-06-03,301081.SZ,0.1
2024-06-03,603903.SH,0.1
2024-06-03,002887.SZ,0.1
2024-06-03,002774.SZ,0.1
2024-06-03,000419.SZ,0.1
2024-06-03,603500.SH,0.1
2024-06-03,002825.SZ,0.1
2024-06-03,002730.SZ,0.1
2024-06-03,603898.SH,0.1
2024-06-17,300564.SZ,0.1
2024-06-17,301081.SZ,0.1
2024-06-17,603903.SH,0.1
2024-06-17,002998.SZ,0.1
2024-06-17,603926.SH,0.1
2024-06-17,002887.SZ,0.1
2024-06-17,002774.SZ,0.1
2024-06-17,002825.SZ,0.1
2024-06-17,000419.SZ,0.1
2024-06-17,603898.SH,0.1
2024-06-24,300564.SZ,0.1
2024-06-24,301081.SZ,0.1
2024-06-24,603903.SH,0.1
2024-06-24,002998.SZ,0.1
2024-06-24,300610.SZ,0.1
2024-06-24,603926.SH,0.1
2024-06-24,300112.SZ,0.1
2024-06-24,603216.SH,0.1
2024-06-24,002774.SZ,0.1
2024-06-24,002825.SZ,0.1
2024-07-01,600232.SH,0.1
2024-07-01,600854.SH,0.1
2024-07-01,002825.SZ,0.1
2024-07-01,002774.SZ,0.1
2024-07-01,000419.SZ,0.1
2024-07-01,600865.SH,0.1
2024-07-01,002040.SZ,0.1
2024-07-01,002969.SZ,0.1
2024-07-01,300230.SZ,0.1
2024-07-01,002381.SZ,0.1
2024-07-08,600232.SH,0.1
2024-07-08,600854.SH,0.1
2024-07-08,603269.SH,0.1
2024-07-08,002825.SZ,0.1
2024-07-08,002774.SZ,0.1
2024-07-08,002972.SZ,0.1
2024-07-08,000419.SZ,0.1
2024-07-08,600865.SH,0.1
2024-07-08,002040.SZ,0.1
2024-07-08,300230.SZ,0.1
2024-07-15,600232.SH,0.1
2024-07-15,603269.SH,0.1
2024-07-15,600854.SH,0.1
2024-07-15,002774.SZ,0.1
2024-07-15,002972.SZ,0.1
2024-07-15,000419.SZ,0.1
2024-07-15,600865.SH,0.1
2024-07-15,000880.SZ,0.1
2024-07-15,300230.SZ,0.1
2024-07-15,603518.SH,0.1
2024-07-22,600232.SH,0.1
2024-07-22,603269.SH,0.1
2024-07-22,600854.SH,0.1
2024-07-22,603216.SH,0.1
2024-07-22,002774.SZ,0.1
2024-07-22,000419.SZ,0.1
2024-07-22,600865.SH,0.1
2024-07-22,000880.SZ,0.1
2024-07-22,603518.SH,0.1
2024-07-22,300230.SZ,0.1
2024-07-29,600232.SH,0.1
2024-07-29,603269.SH,0.1
2024-07-29,600854.SH,0.1
2024-07-29,603216.SH,0.1
2024-07-29,002774.SZ,0.1
2024-07-29,000419.SZ,0.1
2024-07-29,603518.SH,0.1
2024-07-29,600865.SH,0.1
2024-07-29,002381.SZ,0.1
2024-07-29,300230.SZ,0.1
2024-08-05,600232.SH,0.1
2024-08-05,603269.SH,0.1
2024-08-05,600854.SH,0.1
2024-08-05,603216.SH,0.1
2024-08-05,002774.SZ,0.1
2024-08-05,000419.SZ,0.1
2024-08-05,603518.SH,0.1
2024-08-05,600865.SH,0.1
2024-08-05,300230.SZ,0.1
2024-08-05,002381.SZ,0.1
2024-08-12,600232.SH,0.1
2024-08-12,603269.SH,0.1
2024-08-12,600854.SH,0.1
2024-08-12,002774.SZ,0.1
2024-08-12,603518.SH,0.1
2024-08-12,600865.SH,0.1
2024-08-12,002381.SZ,0.1
2024-08-12,300230.SZ,0.1
2024-08-12,002969.SZ,0.1
2024-08-12,601956.SH,0.1
2024-08-19,600232.SH,0.1
2024-08-19,603269.SH,0.1
2024-08-19,600854.SH,0.1
2024-08-19,002774.SZ,0.1
2024-08-19,000419.SZ,0.1
2024-08-19,603518.SH,0.1
2024-08-19,600865.SH,0.1
2024-08-19,002381.SZ,0.1
2024-08-19,300230.SZ,0.1
2024-08-19,002969.SZ,0.1
2024-08-26,603161.SH,0.1
2024-08-26,600232.SH,0.1
2024-08-26,603725.SH,0.1
2024-08-26,603269.SH,0.1
2024-08-26,603819.SH,0.1
2024-08-26,603216.SH,0.1
2024-08-26,600854.SH,0.1
2024-08-26,002774.SZ,0.1
2024-08-26,603518.SH,0.1
2024-08-26,600865.SH,0.1
2024-09-02,603269.SH,0.1
2024-09-02,603161.SH,0.1
2024-09-02,600232.SH,0.1
2024-09-02,301056.SZ,0.1
2024-09-02,603819.SH,0.1
2024-09-02,002774.SZ,0.1
2024-09-02,600854.SH,0.1
2024-09-02,603518.SH,0.1
2024-09-02,600865.SH,0.1
2024-09-02,002381.SZ,0.1
2024-09-09,603269.SH,0.1
2024-09-09,600232.SH,0.1
2024-09-09,301056.SZ,0.1
2024-09-09,603819.SH,0.1
2024-09-09,603161.SH,0.1
2024-09-09,002811.SZ,0.1
2024-09-09,002774.SZ,0.1
2024-09-09,600854.SH,0.1
2024-09-09,603216.SH,0.1
2024-09-09,603518.SH,0.1
2024-09-23,603269.SH,0.1
2024-09-23,600232.SH,0.1
2024-09-23,603161.SH,0.1
2024-09-23,301056.SZ,0.1
2024-09-23,603819.SH,0.1
2024-09-23,002774.SZ,0.1
2024-09-23,002811.SZ,0.1
2024-09-23,603216.SH,0.1
2024-09-23,600854.SH,0.1
2024-09-23,603518.SH,0.1
2024-09-30,600232.SH,0.1
2024-09-30,603269.SH,0.1
2024-09-30,603725.SH,0.1
2024-09-30,301056.SZ,0.1
2024-09-30,002811.SZ,0.1
2024-09-30,002442.SZ,0.1
2024-09-30,300154.SZ,0.1
2024-09-30,600865.SH,0.1
2024-09-30,002734.SZ,0.1
2024-09-30,605162.SH,0.1
2024-10-14,600232.SH,0.1
2024-10-14,603269.SH,0.1
2024-10-14,603725.SH,0.1
2024-10-14,002811.SZ,0.1
2024-10-14,002442.SZ,0.1
2024-10-14,605580.SH,0.1
2024-10-14,300154.SZ,0.1
2024-10-14,600865.SH,0.1
2024-10-14,605162.SH,0.1
2024-10-14,603697.SH,0.1
2024-10-21,600232.SH,0.1
2024-10-21,002811.SZ,0.1
2024-10-21,002442.SZ,0.1
2024-10-21,605580.SH,0.1
2024-10-21,605162.SH,0.1
2024-10-21,600865.SH,0.1
2024-10-21,603697.SH,0.1
2024-10-21,002734.SZ,0.1
2024-10-21,300154.SZ,0.1
2024-10-21,002969.SZ,0.1
2024-10-28,600232.SH,0.1
2024-10-28,603725.SH,0.1
2024-10-28,605162.SH,0.1
2024-10-28,002734.SZ,0.1
2024-10-28,300154.SZ,0.1
2024-10-28,002969.SZ,0.1
2024-10-28,603697.SH,0.1
2024-10-28,600865.SH,0.1
2024-10-28,002228.SZ,0.1
2024-10-28,603166.SH,0.1
2024-11-04,600232.SH,0.1
2024-11-04,603725.SH,0.1
2024-11-04,002811.SZ,0.1
2024-11-04,002734.SZ,0.1
2024-11-04,002969.SZ,0.1
2024-11-04,300154.SZ,0.1
2024-11-04,002228.SZ,0.1
2024-11-04,300774.SZ,0.1
2024-11-04,603167.SH,0.1
2024-11-04,002479.SZ,0.1
2024-11-11,600232.SH,0.1
2024-11-11,603725.SH,0.1
2024-11-11,002734.SZ,0.1
2024-11-11,002969.SZ,0.1
2024-11-11,300154.SZ,0.1
2024-11-11,002228.SZ,0.1
2024-11-11,603167.SH,0.1
2024-11-11,002479.SZ,0.1
2024-11-11,300453.SZ,0.1
2024-11-11,002083.SZ,0.1
2024-11-18,600232.SH,0.1
2024-11-18,603269.SH,0.1
2024-11-18,603725.SH,0.1
2024-11-18,002811.SZ,0.1
2024-11-18,002734.SZ,0.1
2024-11-18,300154.SZ,0.1
2024-11-18,002969.SZ,0.1
2024-11-18,600865.SH,0.1
2024-11-18,002228.SZ,0.1
2024-11-18,300774.SZ,0.1
2024-11-25,600232.SH,0.1
2024-11-25,002811.SZ,0.1
2024-11-25,002734.SZ,0.1
2024-11-25,300154.SZ,0.1
2024-11-25,002969.SZ,0.1
2024-11-25,002228.SZ,0.1
2024-11-25,603167.SH,0.1
2024-11-25,002479.SZ,0.1
2024-11-25,300453.SZ,0.1
2024-11-25,002083.SZ,0.1
2024-12-02,600232.SH,0.1
2024-12-02,002734.SZ,0.1
2024-12-02,002969.SZ,0.1
2024-12-02,002228.SZ,0.1
2024-12-02,603167.SH,0.1
2024-12-02,002479.SZ,0.1
2024-12-02,300453.SZ,0.1
2024-12-02,603166.SH,0.1
2024-12-02,002083.SZ,0.1
2024-12-02,000404.SZ,0.1
2024-12-09,600232.SH,0.1
2024-12-09,002969.SZ,0.1
2024-12-09,002228.SZ,0.1
2024-12-09,603167.SH,0.1
2024-12-09,002479.SZ,0.1
2024-12-09,300453.SZ,0.1
2024-12-09,002083.SZ,0.1
2024-12-09,601566.SH,0.1
2024-12-09,603889.SH,0.1
2024-12-09,000404.SZ,0.1
2024-12-16,600232.SH,0.1
2024-12-16,002734.SZ,0.1
2024-12-16,002969.SZ,0.1
2024-12-16,002228.SZ,0.1
2024-12-16,300453.SZ,0.1
2024-12-16,002479.SZ,0.1
2024-12-16,002083.SZ,0.1
2024-12-16,000404.SZ,0.1
2024-12-16,002538.SZ,0.1
2024-12-16,002206.SZ,0.1
2024-12-23,603725.SH,0.1
2024-12-23,600232.SH,0.1
2024-12-23,002734.SZ,0.1
2024-12-23,002969.SZ,0.1
2024-12-23,002228.SZ,0.1
2024-12-23,603167.SH,0.1
2024-12-23,300453.SZ,0.1
2024-12-23,002479.SZ,0.1
2024-12-23,603166.SH,0.1
2024-12-23,002083.SZ,0.1
2024-12-30,600232.SH,0.1
2024-12-30,603725.SH,0.1
2024-12-30,002811.SZ,0.1
2024-12-30,002734.SZ,0.1
2024-12-30,002969.SZ,0.1
2024-12-30,300774.SZ,0.1
2024-12-30,002228.SZ,0.1
2024-12-30,300453.SZ,0.1
2024-12-30,002479.SZ,0.1
2024-12-30,603167.SH,0.1
2025-01-06,002871.SZ,0.1
2025-01-06,002969.SZ,0.1
2025-01-06,002734.SZ,0.1
2025-01-06,603601.SH,0.1
2025-01-06,300774.SZ,0.1
2025-01-06,603759.SH,0.1
2025-01-06,002546.SZ,0.1
2025-01-06,605268.SH,0.1
2025-01-06,300453.SZ,0.1
2025-01-06,002479.SZ,0.1
2025-01-13,002871.SZ,0.1
2025-01-13,002969.SZ,0.1
2025-01-13,002734.SZ,0.1
2025-01-13,603759.SH,0.1
2025-01-13,600865.SH,0.1
2025-01-13,603601.SH,0.1
2025-01-13,002546.SZ,0.1
2025-01-13,300774.SZ,0.1
2025-01-13,605268.SH,0.1
2025-01-13,300453.SZ,0.1
2025-01-20,002734.SZ,0.1
2025-01-20,002969.SZ,0.1
2025-01-20,603759.SH,0.1
2025-01-20,603601.SH,0.1
2025-01-20,300774.SZ,0.1
2025-01-20,605268.SH,0.1
2025-01-20,002546.SZ,0.1
2025-01-20,300453.SZ,0.1
2025-01-20,002479.SZ,0.1
2025-01-20,603167.SH,0.1
2025-01-27,002734.SZ,0.1
2025-01-27,603759.SH,0.1
2025-01-27,603601.SH,0.1
2025-01-27,300774.SZ,0.1
2025-01-27,605268.SH,0.1
2025-01-27,603167.SH,0.1
2025-01-27,300453.SZ,0.1
2025-01-27,002479.SZ,0.1
2025-01-27,002083.SZ,0.1
2025-01-27,603889.SH,0.1
2025-02-10,002734.SZ,0.1
2025-02-10,603759.SH,0.1
2025-02-10,603601.SH,0.1
2025-02-10,300774.SZ,0.1
2025-02-10,605268.SH,0.1
2025-02-10,603167.SH,0.1
2025-02-10,300453.SZ,0.1
2025-02-10,002479.SZ,0.1
2025-02-10,002083.SZ,0.1
2025-02-10,603889.SH,0.1
2025-02-17,002734.SZ,0.1
2025-02-17,603601.SH,0.1
2025-02-17,603759.SH,0.1
2025-02-17,605268.SH,0.1
2025-02-17,603167.SH,0.1
2025-02-17,002479.SZ,0.1
2025-02-17,300453.SZ,0.1
2025-02-17,002083.SZ,0.1
2025-02-17,603889.SH,0.1
2025-02-17,002538.SZ,0.1
2025-02-24,002734.SZ,0.1
2025-02-24,603759.SH,0.1
2025-02-24,603601.SH,0.1
2025-02-24,603697.SH,0.1
2025-02-24,605268.SH,0.1
2025-02-24,603167.SH,0.1
2025-02-24,002479.SZ,0.1
2025-02-24,300453.SZ,0.1
2025-02-24,002083.SZ,0.1
2025-02-24,603889.SH,0.1
2025-03-03,603601.SH,0.1
2025-03-03,300774.SZ,0.1
2025-03-03,603759.SH,0.1
2025-03-03,603697.SH,0.1
2025-03-03,605268.SH,0.1
2025-03-03,603167.SH,0.1
2025-03-03,300453.SZ,0.1
2025-03-03,002479.SZ,0.1
2025-03-03,002083.SZ,0.1
2025-03-03,603889.SH,0.1
2025-03-10,603601.SH,0.1
2025-03-10,300774.SZ,0.1
2025-03-10,603697.SH,0.1
2025-03-10,603167.SH,0.1
2025-03-10,603759.SH,0.1
2025-03-10,605268.SH,0.1
2025-03-10,300453.SZ,0.1
2025-03-10,002479.SZ,0.1
2025-03-10,002083.SZ,0.1
2025-03-10,603889.SH,0.1
2025-03-17,603601.SH,0.1
2025-03-17,605268.SH,0.1
2025-03-17,603759.SH,0.1
2025-03-17,603167.SH,0.1
2025-03-17,300453.SZ,0.1
2025-03-17,002479.SZ,0.1
2025-03-17,002083.SZ,0.1
2025-03-17,603889.SH,0.1
2025-03-17,002556.SZ,0.1
2025-03-17,002538.SZ,0.1
2025-03-24,600865.SH,0.1
2025-03-24,300774.SZ,0.1
2025-03-24,603601.SH,0.1
2025-03-24,605268.SH,0.1
2025-03-24,300453.SZ,0.1
2025-03-24,603167.SH,0.1
2025-03-24,603759.SH,0.1
2025-03-24,002479.SZ,0.1
2025-03-24,603889.SH,0.1
2025-03-24,002083.SZ,0.1
2025-03-31,603725.SH,0.1
2025-03-31,603326.SH,0.1
2025-03-31,600854.SH,0.1
2025-03-31,603682.SH,0.1
2025-03-31,002107.SZ,0.1
2025-03-31,002772.SZ,0.1
2025-03-31,601218.SH,0.1
2025-03-31,603101.SH,0.1
2025-03-31,600731.SH,0.1
2025-03-31,605268.SH,0.1
2025-04-07,002871.SZ,0.1
2025-04-07,600854.SH,0.1
2025-04-07,603682.SH,0.1
2025-04-07,603326.SH,0.1
2025-04-07,002107.SZ,0.1
2025-04-07,002772.SZ,0.1
2025-04-07,601218.SH,0.1
2025-04-07,300824.SZ,0.1
2025-04-07,603101.SH,0.1
2025-04-07,600731.SH,0.1
2025-04-14,600854.SH,0.1
2025-04-14,603682.SH,0.1
2025-04-14,002107.SZ,0.1
2025-04-14,603326.SH,0.1
2025-04-14,601218.SH,0.1
2025-04-14,603966.SH,0.1
2025-04-14,002772.SZ,0.1
2025-04-14,002615.SZ,0.1
2025-04-14,002228.SZ,0.1
2025-04-14,605268.SH,0.1
2025-04-21,600854.SH,0.1
2025-04-21,603682.SH,0.1
2025-04-21,002107.SZ,0.1
2025-04-21,603326.SH,0.1
2025-04-21,601218.SH,0.1
2025-04-21,603966.SH,0.1
2025-04-21,002772.SZ,0.1
2025-04-21,002615.SZ,0.1
2025-04-21,605268.SH,0.1
2025-04-21,002228.SZ,0.1
2025-04-28,600854.SH,0.1
2025-04-28,603682.SH,0.1
2025-04-28,002107.SZ,0.1
2025-04-28,603326.SH,0.1
2025-04-28,002852.SZ,0.1
2025-04-28,002772.SZ,0.1
2025-04-28,002615.SZ,0.1
2025-04-28,601218.SH,0.1
2025-04-28,603101.SH,0.1
2025-04-28,605268.SH,0.1
2025-05-12,600854.SH,0.1
2025-05-12,603682.SH,0.1
2025-05-12,603326.SH,0.1
2025-05-12,002107.SZ,0.1
2025-05-12,002772.SZ,0.1
2025-05-12,600382.SH,0.1
2025-05-12,002615.SZ,0.1
2025-05-12,600731.SH,0.1
2025-05-12,603101.SH,0.1
2025-05-12,603759.SH,0.1
2025-05-19,300335.SZ,0.1
2025-05-19,600854.SH,0.1
2025-05-19,603682.SH,0.1
2025-05-19,002107.SZ,0.1
2025-05-19,002772.SZ,0.1
2025-05-19,600382.SH,0.1
2025-05-19,002615.SZ,0.1
2025-05-19,600731.SH,0.1
2025-05-19,603759.SH,0.1
2025-05-19,605066.SH,0.1
2025-05-26,600854.SH,0.1
2025-05-26,603682.SH,0.1
2025-05-26,002772.SZ,0.1
2025-05-26,002107.SZ,0.1
2025-05-26,600382.SH,0.1
2025-05-26,002615.SZ,0.1
2025-05-26,600731.SH,0.1
2025-05-26,603759.SH,0.1
2025-05-26,605066.SH,0.1
2025-05-26,300105.SZ,0.1
2025-06-09,603725.SH,0.1
2025-06-09,600854.SH,0.1
2025-06-09,603682.SH,0.1
2025-06-09,603326.SH,0.1
2025-06-09,002772.SZ,0.1
2025-06-09,002615.SZ,0.1
2025-06-09,600382.SH,0.1
2025-06-09,600731.SH,0.1
2025-06-09,603101.SH,0.1
2025-06-09,605066.SH,0.1
2025-06-16,300509.SZ,0.1
2025-06-16,603326.SH,0.1
2025-06-16,603682.SH,0.1
2025-06-16,002772.SZ,0.1
2025-06-16,603101.SH,0.1
2025-06-16,605066.SH,0.1
2025-06-16,600382.SH,0.1
2025-06-16,600731.SH,0.1
2025-06-16,000655.SZ,0.1
2025-06-16,603889.SH,0.1
2025-06-23,002836.SZ,0.1
2025-06-23,300509.SZ,0.1
2025-06-23,603682.SH,0.1
2025-06-23,603326.SH,0.1
2025-06-23,603269.SH,0.1
2025-06-23,603811.SH,0.1
2025-06-23,002772.SZ,0.1
2025-06-23,603101.SH,0.1
2025-06-23,600382.SH,0.1
2025-06-23,605066.SH,0.1
2025-06-30,300509.SZ,0.1
2025-06-30,002887.SZ,0.1
2025-06-30,603326.SH,0.1
2025-06-30,603682.SH,0.1
2025-06-30,002772.SZ,0.1
2025-06-30,603101.SH,0.1
2025-06-30,605066.SH,0.1
2025-06-30,600382.SH,0.1
2025-06-30,300453.SZ,0.1
2025-06-30,002479.SZ,0.1
2025-07-07,300509.SZ,0.1
2025-07-07,002887.SZ,0.1
2025-07-07,603682.SH,0.1
2025-07-07,603326.SH,0.1
2025-07-07,002772.SZ,0.1
2025-07-07,603101.SH,0.1
2025-07-07,600382.SH,0.1
2025-07-07,605066.SH,0.1
2025-07-07,600731.SH,0.1
2025-07-07,300664.SZ,0.1
2025-07-14,002887.SZ,0.1
2025-07-14,300509.SZ,0.1
2025-07-14,603326.SH,0.1
2025-07-14,603682.SH,0.1
2025-07-14,002772.SZ,0.1
2025-07-14,605066.SH,0.1
2025-07-14,600382.SH,0.1
2025-07-14,600731.SH,0.1
2025-07-14,300664.SZ,0.1
2025-07-14,300453.SZ,0.1
2025-07-21,600493.SH,0.1
2025-07-21,002887.SZ,0.1
2025-07-21,603326.SH,0.1
2025-07-21,603682.SH,0.1
2025-07-21,002772.SZ,0.1
2025-07-21,600731.SH,0.1
2025-07-21,300664.SZ,0.1
2025-07-21,300453.SZ,0.1
2025-07-21,600261.SH,0.1
2025-07-21,002479.SZ,0.1
2025-07-28,002887.SZ,0.1
2025-07-28,603326.SH,0.1
2025-07-28,603682.SH,0.1
2025-07-28,002772.SZ,0.1
2025-07-28,605066.SH,0.1
2025-07-28,300664.SZ,0.1
2025-07-28,300453.SZ,0.1
2025-07-28,600261.SH,0.1
2025-07-28,002479.SZ,0.1
2025-07-28,600731.SH,0.1
2025-08-04,002887.SZ,0.1
2025-08-04,603682.SH,0.1
2025-08-04,603326.SH,0.1
2025-08-04,002772.SZ,0.1
2025-08-04,605066.SH,0.1
2025-08-04,002228.SZ,0.1
2025-08-04,600731.SH,0.1
2025-08-04,600261.SH,0.1
2025-08-04,002479.SZ,0.1
2025-08-04,002083.SZ,0.1
2025-08-11,002887.SZ,0.1
2025-08-11,603682.SH,0.1
2025-08-11,002772.SZ,0.1
2025-08-11,002228.SZ,0.1
2025-08-11,300272.SZ,0.1
2025-08-11,600731.SH,0.1
2025-08-11,600261.SH,0.1
2025-08-11,002479.SZ,0.1
2025-08-11,002083.SZ,0.1
2025-08-11,600558.SH,0.1
2025-08-18,603682.SH,0.1
2025-08-18,002772.SZ,0.1
2025-08-18,300272.SZ,0.1
2025-08-18,002228.SZ,0.1
2025-08-18,600731.SH,0.1
2025-08-18,002479.SZ,0.1
2025-08-18,600261.SH,0.1
2025-08-18,002083.SZ,0.1
2025-08-18,000789.SZ,0.1
2025-08-18,600681.SH,0.1
2025-08-25,603682.SH,0.1
2025-08-25,002772.SZ,0.1
2025-08-25,300272.SZ,0.1
2025-08-25,002228.SZ,0.1
2025-08-25,600731.SH,0.1
2025-08-25,002479.SZ,0.1
2025-08-25,600261.SH,0.1
2025-08-25,002083.SZ,0.1
2025-08-25,000789.SZ,0.1
2025-08-25,600681.SH,0.1
2025-09-01,603326.SH,0.1
2025-09-01,603682.SH,0.1
2025-09-01,002772.SZ,0.1
2025-09-01,002228.SZ,0.1
2025-09-01,300272.SZ,0.1
2025-09-01,600731.SH,0.1
2025-09-01,000850.SZ,0.1
2025-09-01,002479.SZ,0.1
2025-09-01,600261.SH,0.1
2025-09-01,002083.SZ,0.1
2025-09-08,603682.SH,0.1
2025-09-08,002772.SZ,0.1
