trade_date,e20_log,e20_exec_log,n_active,n_base,cov_codes,pct_rank
2024-09-20,0.012630471370648655,-0.04548815363332859,48,3409,1.0,0.4505234519100118
2024-09-23,0.022113920197070203,-0.026529148785190526,54,3397,1.0,0.4659448436538603
2024-09-24,0.032497377870230104,-0.030547126304598216,95,3341,1.0,0.4790327832553566
2024-09-25,0.06257193938686412,0.031602880772805764,55,3328,1.0,0.3609221900123591
2024-09-26,-0.0380708360037291,-0.06878817493951928,143,3287,1.0,0.7599803304720066
2024-09-27,0.0100795971145278,-0.06942575586436514,134,3208,1.0,0.7242422584972076
2024-09-30,0.01275987983261652,-0.08476809143039944,675,3030,1.0,1.0
2024-10-08,0.020549708560815172,0.01455856569235419,770,2873,1.0,0.7789260883112863
2024-10-09,0.023518993740546945,0.00418125452474008,44,3053,1.0,0.1238702165140501
2024-10-10,-0.0659675414866168,-0.07121291318443375,69,3057,1.0,0.1280622257350644
2024-10-11,-0.0109065490279672,-0.0660522819439609,36,3130,1.0,0.0962955282473176
2024-10-14,0.028425433952780133,0.00799018838808524,109,3083,1.0,0.3455201203065803
2024-10-15,0.010452336400079115,-0.03493807844943217,56,3111,1.0,0.1980786549244874
2024-10-16,-0.042023418430652965,-0.06869323236517061,93,3092,1.0,0.34293538754738
2024-10-17,0.03832842201485012,-0.01933442853989445,58,3103,1.0,0.1907827774902951
2024-10-18,0.01854563496539191,-0.02413072514279377,131,3039,1.0,0.4463630941506646
2024-10-21,-0.0195261558926145,-0.058659472893427086,171,3012,1.0,0.4847407415505728
2024-10-22,0.018088953717662157,-0.017803979786397285,113,2988,1.0,0.2892975435179463
2024-10-23,-0.004946124863258072,-0.03205130441344904,103,2979,1.0,0.3291482912086576
2024-10-24,-0.01525343771999911,-0.03867310145720333,99,2989,1.0,0.3552773250055016
2024-10-25,-0.038547334031173316,-0.058912943232453996,168,2943,1.0,0.4830704530285125
2024-10-28,-0.05794889882847834,-0.06905412411598845,244,2890,1.0,0.60464439910427
2024-10-29,-0.08208324997573434,-0.10420877111115494,130,2924,1.0,0.2892733644382401
2024-10-30,-0.10762973801731557,-0.1258664927072315,154,2923,1.0,0.4585097049401493
2024-10-31,-0.11934205285424737,-0.14207615173083687,190,2882,1.0,0.4611695901859232
2024-11-01,-0.12544608188151565,-0.14129283841020315,102,2950,1.0,0.2545441590117164
2024-11-04,-0.027423219321155573,-0.030099112563367322,152,2918,1.0,0.4079573469054193
2024-11-05,-0.023901834320309484,-0.05143573965654868,183,2862,1.0,0.4955022817100501
2024-11-06,-0.04583631710016398,-0.07239615541417077,150,2849,1.0,0.3766504679296281
2024-11-07,-0.03422065328290059,-0.05645548406478164,198,2790,1.0,0.4342442723981132
2024-11-08,-0.04114499283867105,-0.06376832065134799,121,2792,1.0,0.2487949788911825
2024-11-11,-0.03926263870720781,-0.05994772414397634,156,2752,1.0,0.3368074714291177
2024-11-12,-0.05464560825594192,-0.05376309084417695,84,2781,1.0,0.1595995374694575
2024-11-13,-0.009694194031634469,-0.008427352387732456,71,2781,1.0,0.1885022926563429
2024-11-14,-0.017503099098454433,-0.034508882253206974,35,2831,1.0,0.1526222102067181
2024-11-15,0.01683442670593828,0.006513398721012878,72,2870,1.0,0.3545086164710821
2024-11-18,-0.08158628711270319,-0.10635310369467436,85,2909,1.0,0.3231794463561677
2024-11-19,-0.03498142709237486,-0.04570869721086731,97,2864,1.0,0.3051963325539054
2024-11-20,-0.027704238248436854,-0.03688766737827173,158,2821,1.0,0.4941607127373038
2024-11-21,-0.031354189077257746,-0.04608833409395159,112,2816,1.0,0.3744346239310025
2024-11-22,-0.08346573869143803,-0.10037723799240678,74,2881,1.0,0.2728054840211587
2024-11-25,-0.05650049218783284,-0.07779235623982264,155,2862,1.0,0.5384678970603906
2024-11-26,-0.024058101786418495,-0.03133319105740424,91,2873,1.0,0.1806586386478113
2024-11-27,-0.022422849762617464,-0.014554293363150332,102,2837,1.0,0.3094220671730475
2024-11-28,-0.04708406756807262,-0.052758311419723584,95,2829,1.0,0.298510702783001
2024-11-29,-0.006059451306471085,-0.014339993932453034,134,2794,1.0,0.3996225957645926
2024-12-02,-0.022556484942135885,-0.02911509572499811,168,2745,1.0,0.4392844448830403
2024-12-03,-0.0685206676226043,-0.09180103493071255,118,2743,1.0,0.3405874721634993
2024-12-04,-0.04803872427084019,-0.04897843940977467,86,2780,1.0,0.2301296958269045
2024-12-05,-0.05572621345977083,-0.05580362097391375,130,2741,1.0,0.4123900998498485
2024-12-06,-0.0686169593411903,-0.07256231564374674,121,2717,1.0,0.3265699360660171
2024-12-09,-0.04928487295940881,-0.04852750326914143,103,2723,1.0,0.3022935334014889
2024-12-10,-0.05530989363638944,-0.06590695163393773,112,2717,1.0,0.3177979292236771
2024-12-11,-0.04604243936710095,-0.07096817803875097,143,2690,1.0,0.401176900964145
2024-12-12,-0.08556717587084131,-0.10264426562907583,139,2659,1.0,0.3553668871225148
2024-12-13,-0.11405012109279006,-0.1270937370698066,97,2704,1.0,0.2293810717959747
2024-12-16,-0.10531030398651481,-0.1162130560880138,101,2712,1.0,0.2274333184051695
2024-12-17,-0.1370833036166839,-0.1396507054077693,27,2792,1.0,0.0363016313659374
2024-12-18,-0.12770533378744328,-0.13067363368760224,98,2773,1.0,0.4695982991610513
2024-12-19,-0.06065557499113629,-0.05957250044336139,74,2779,1.0,0.2021350443495315
2024-12-20,-0.023199416814296867,-0.026228212978928148,81,2752,1.0,0.2665817335708826
2024-12-23,-0.06331168520065286,-0.08363890403796975,32,2832,1.0,0.1130693658641016
2024-12-24,-0.057256172848037544,-0.08484569182044557,75,2815,1.0,0.3076653389722903
2024-12-25,-0.029110402263521747,-0.009031572535258783,37,2861,1.0,0.1631453308171447
2024-12-26,-0.011054082074517177,-0.022523627142506872,97,2839,1.0,0.3747713511644796
2024-12-27,-0.03405092138368655,-0.05625714512576102,66,2829,1.0,0.1648616589708486
2024-12-30,-0.08890673679586973,-0.09336399048532829,41,2855,1.0,0.1790423214748451
2024-12-31,-0.12270103223956798,-0.12948319742552167,47,2885,1.0,0.2328955312526681
2025-01-02,-0.12196724705146832,-0.11972020482042986,58,2920,1.0,0.2287862508616397
2025-01-03,-0.12301417730776207,-0.1283919859667428,47,3002,1.0,0.2188653999385971
2025-01-06,-0.13243180206209082,-0.1467004033469122,60,3021,1.0,0.2446463510855533
2025-01-07,-0.057026330197454025,-0.05224916822239611,91,2976,1.0,0.2867562148540696
2025-01-08,-0.05917421742248149,-0.0475321660124227,68,2973,1.0,0.2605284785062587
2025-01-09,-0.057505980036849896,-0.06473960452801371,87,2961,1.0,0.3392992591796999
2025-01-10,-0.06776684959862891,-0.07505012114520196,37,3008,1.0,0.1093584297213007
2025-01-13,-0.08369749822187267,-0.07014782092796924,43,3011,1.0,0.2181051850986589
2025-01-14,0.005244918776869695,0.007867505129926719,136,2926,1.0,0.413806938207276
2025-01-15,-0.10289365117333815,-0.11754503291257776,65,2929,1.0,0.2788960249208559
2025-01-16,-0.1010592947781889,-0.11768560225683283,71,2915,1.0,0.2839604904639831
2025-01-17,-0.09551531557690485,-0.10919242056534054,56,2917,1.0,0.2152377860181498
2025-01-20,-0.06763460077915556,-0.07665488332099593,71,2899,1.0,0.2260810316887848
2025-01-21,-0.09007342694092815,-0.09544264201275791,46,2890,1.0,0.1932090664723729
2025-01-22,-0.09860261064523973,-0.08460057877016944,39,2914,1.0,0.2449509336854179
2025-01-23,-0.05850753829779998,-0.07011232400016042,40,2918,1.0,0.1631034340403274
2025-01-24,-0.04649859602283587,-0.050799236247757874,67,2891,1.0,0.3102955602012324
2025-01-27,-0.032876886687556714,-0.08823728336295569,39,2929,1.0,0.143658597499468
2025-02-05,0.10381522891793137,0.08191081521776318,77,2915,1.0,0.2850725602154072
2025-02-06,0.05176353453095453,0.039586660122399586,89,2866,1.0,0.3334159905491647
2025-02-07,0.02846053364584665,0.003154929197654907,83,2844,1.0,0.2895659171583785
2025-02-10,0.004518054229908933,-0.007231673882649864,123,2814,1.0,0.4048821529059583
2025-02-11,-0.0566636731419492,-0.05957586495208204,73,2819,1.0,0.2627179178787154
2025-02-12,-0.03308347836173415,-0.05279826364328051,83,2790,1.0,0.3124529937150192
2025-02-13,-0.09661925907978955,-0.10038378130865053,64,2799,1.0,0.2340761656218981
2025-02-14,-0.045580664908741256,-0.053904384499221164,80,2800,1.0,0.2772908194796908
2025-02-17,-0.026393714074298906,-0.04650849014479329,103,2783,1.0,0.3106290932839724
2025-02-18,-0.08786057927748717,-0.09129880865629446,47,2831,1.0,0.17076807305324
2025-02-19,-0.01208471654011066,-0.02490186068679541,108,2792,1.0,0.3278385881511242
2025-02-20,-0.04099740594130302,-0.050649753143245414,96,2769,1.0,0.3005011148810662
2025-02-21,-0.0736533856675137,-0.08869696276802508,112,2758,1.0,0.3177787076481497
2025-02-24,-0.04157524221495661,-0.04587616177191818,82,2742,1.0,0.2213535994143128
2025-02-25,-0.10098065375074051,-0.11114199515908336,57,2750,1.0,0.1640530445905713
2025-02-26,-0.07004505082741423,-0.07655602054889403,98,2718,1.0,0.2572409830296108
2025-02-27,-0.09788577412694384,-0.09675344779994229,77,2717,1.0,0.2489765270623793
2025-02-28,-0.10490758022917657,-0.09571126263432825,48,2786,1.0,0.1627666042615717
2025-03-03,-0.07334376153761596,-0.07438924487447107,64,2771,1.0,0.1528979681031735
2025-03-04,-0.06252730233252181,-0.054026223033403514,81,2745,1.0,0.2350405446861604
2025-03-05,-0.06113077629912894,-0.06183146507837406,62,2737,1.0,0.2016140646696235
2025-03-06,-0.07915929280496883,-0.08505206257079573,109,2702,1.0,0.2715422288208711
2025-03-07,-0.054813098852440734,-0.053822002109276956,55,2716,1.0,0.1519283305126877
2025-03-10,-0.0634438466256868,-0.05843819750790041,77,2707,1.0,0.2468315847306966
2025-03-11,-0.06084406412915622,-0.052637418946703735,54,2702,1.0,0.2453120404352925
2025-03-12,-0.08933015762796905,-0.09157289374747525,77,2692,1.0,0.2533170030341734
2025-03-13,-0.06595437193034166,-0.1424256184206562,46,2727,1.0,0.2376138294210815
2025-03-14,0.022472540402044702,-0.001543477207407301,86,2694,1.0,0.3297107360387259
2025-03-17,-0.042426472303773985,-0.06697620855688384,67,2684,1.0,0.2344388614594489
2025-03-18,-0.08360583017400955,-0.09455545524072301,65,2671,1.0,0.2364327746880714
2025-03-19,-0.0863611409412706,-0.09125995786561732,47,2679,1.0,0.2187204889870133
2025-03-20,-0.12967642678224586,-0.13349377238005083,62,2677,1.0,0.3194312195054902
2025-03-21,-0.1353650249834808,-0.14535486936236577,47,2702,1.0,0.2499602707046112
2025-03-24,-0.08019157738495793,-0.08982106360326554,47,2735,1.0,0.1917000621858361
2025-03-25,-0.03711276362510221,-0.04468010573074474,48,2744,1.0,0.1588678678737053
2025-03-26,-0.06895668063888666,-0.07650582319728944,74,2735,1.0,0.2301307796775963
2025-03-27,0.007349278706703877,0.00488372538290828,50,2731,1.0,0.1375873457258775
2025-03-28,-0.08918150540813302,-0.09769498372650531,32,2763,1.0,0.084515586933672
2025-03-31,-0.0686699752373728,-0.07135524177433125,34,2786,1.0,0.2061475577258926
2025-04-01,-0.06783642673399826,-0.08273773272327453,53,2773,1.0,0.1985685353002332
2025-04-02,0.02593485752657753,0.0172565273537647,38,2771,1.0,0.1459005004805959
2025-04-03,-0.0029600648076138613,-0.0324080962089731,51,2780,1.0,0.2367449292880973
2025-04-07,-0.1855744966525915,-0.2370201433097326,24,3022,1.0,0.1747040184288825
2025-04-08,-0.16405002956126585,-0.16029557157733348,125,3020,1.0,0.5479066606899976
2025-04-09,-0.07582201839852715,-0.0734030066410154,118,2965,1.0,0.3101398754829383
2025-04-10,-0.05147573525926435,-0.05244941627892222,142,2920,1.0,0.3177096391979355
2025-04-11,-0.0742328875051335,-0.07635470383613002,81,2900,1.0,0.1961085071386153
2025-04-14,-0.046558352191313074,-0.05018424499163515,95,2858,1.0,0.2688114895437213
2025-04-15,-0.004659996491070614,-0.010269536411652763,54,2861,1.0,0.1445388028257732
2025-04-16,-0.0642414150873889,-0.0772830204045809,43,2893,1.0,0.2307963498917844
2025-04-17,-0.0638703167661421,-0.06393794242774416,81,2880,1.0,0.3513658571588118
2025-04-18,-0.07955441096325956,-0.08239858908039169,60,2889,1.0,0.2020416605192513
2025-04-21,-0.026558282464356382,-0.0351574366171792,98,2849,1.0,0.3072860765460388
2025-04-22,-0.0753507062439482,-0.08062785118799966,80,2843,1.0,0.2731655458770399
2025-04-23,-0.006836048313403752,0.0005839041904006914,58,2826,1.0,0.1264449826455979
2025-04-24,-0.04225104634428028,-0.057747477701073455,51,2849,1.0,0.2147947035420567
2025-04-25,-0.056120626150062955,-0.0625091048677676,62,2847,1.0,0.1526960673393401
2025-04-28,-0.008222242109598987,-0.024797546246481547,38,2862,1.0,0.1169220896971795
2025-04-29,-0.011244950241532853,-0.013748228354500208,59,2819,1.0,0.1601296231784852
2025-04-30,-0.013021158781291953,-0.022176174843914077,73,2765,1.0,0.1762249309677002
2025-05-06,0.01026216966489784,0.01173322722665348,100,2724,1.0,0.2880396261983902
2025-05-07,-0.01539701688236414,-0.023092761785430245,64,2706,1.0,0.1887371510575403
2025-05-08,-0.03651882850244382,-0.05590538657073491,66,2679,1.0,0.1806163981454686
2025-05-09,-0.012140240172170497,-0.039013860369099124,33,2707,1.0,0.0889235743572958
2025-05-12,-0.0472883839472175,-0.07887649881255984,51,2680,1.0,0.1880907122521963
2025-05-13,-0.02321744906968413,-0.054929046828329636,48,2680,1.0,0.1824257070536608
2025-05-14,-0.0471927698485924,-0.053089007240183964,63,2686,1.0,0.2879131275092745
2025-05-15,-0.03192286308454263,-0.034381043419515145,50,2718,1.0,0.2468765834497397
2025-05-16,-0.0855761655367567,-0.0819070956812214,56,2698,1.0,0.2307011940006855
2025-05-19,-0.051886758046284745,-0.07149041434627287,83,2679,1.0,0.361707815865094
2025-05-20,-0.04520823531131352,-0.037594684644846076,77,2663,1.0,0.24687351028613
2025-05-21,-0.04677638724028282,-0.047568409888308294,55,2684,1.0,0.1959894779254346
2025-05-22,-0.08798404988122946,-0.08086816298179325,40,2701,1.0,0.1297273167793193
2025-05-23,-0.05115992165526326,-0.06378979912359385,41,2736,1.0,0.1473678846683843
2025-05-26,-0.07745751363346617,-0.08504331175641519,62,2715,1.0,0.2005623215934518
2025-05-27,-0.12200529122002282,-0.1287718826320159,62,2701,1.0,0.2519817411336188
2025-05-28,-0.09259744982452212,-0.08635948563755677,57,2716,1.0,0.2077037707031683
2025-05-29,-0.01738654524947523,-0.044053906543180255,107,2670,1.0,0.3540599131295032
2025-05-30,-0.031311404697938895,-0.08299267844768161,40,2705,1.0,0.1089672171360442
2025-06-03,-0.02555041979710862,-0.032875988982169285,67,2690,1.0,0.250179340194139
2025-06-04,-0.03785641173890615,-0.04772736726809542,68,2678,1.0,0.2315370146698314
2025-06-05,-0.02068194918384575,-0.027063673109398657,65,2667,1.0,0.1547234718936294
2025-06-06,-0.03450956861929906,-0.041205650708015254,49,2664,1.0,0.1580583174201091
2025-06-09,-0.008704978602819737,-0.01667183393585203,64,2639,1.0,0.2051855963673134
2025-06-10,-0.06298140003049299,-0.07229696862008797,45,2661,1.0,0.1677493227496937
2025-06-11,-0.06873792506263202,-0.07225834954511148,51,2658,1.0,0.1746713863082149
2025-06-12,-0.09513340168356596,-0.10167599317661538,64,2655,1.0,0.3029660416332361
2025-06-13,-0.04047711760680399,-0.06548863695309005,57,2691,1.0,0.141356530749231
2025-06-16,-0.04635141165990335,-0.047571966142708165,55,2679,1.0,0.231987212654158
2025-06-17,-0.0525267972538979,-0.04839773589236212,46,2679,1.0,0.1326202643400327
2025-06-18,-0.034474186263416584,-0.052168999392613866,40,2691,1.0,0.1533297791693813
2025-06-19,-0.06297184017036063,-0.07409844375806557,34,2744,1.0,0.1689602977930787
2025-06-20,-0.05363379448281477,-0.05217849254283535,45,2756,1.0,0.2079230766257276
2025-06-23,-0.05628576572553485,-0.055883929557256,70,2725,1.0,0.3232811546896751
2025-06-24,-0.02507474313160301,-0.010887422502162764,70,2667,1.0,0.2168536153673496
2025-06-25,-0.04668338766551052,-0.04551919185468753,68,2645,1.0,0.289292984328035
2025-06-26,-0.060679534397561456,-0.04319055368441994,62,2655,1.0,0.2432770090673965
2025-06-27,-0.030625082260216138,-0.03339421148954071,54,2646,1.0,0.1086376037423492
2025-06-30,-0.04767564247948118,-0.04973923452415023,77,2616,1.0,0.2757686811450188
2025-07-01,-0.0375516498373293,-0.029081821178382077,63,2606,1.0,0.1711365239534757
2025-07-02,-0.04829890788632117,-0.05374339941785393,60,2615,1.0,0.171940977746955
2025-07-03,-0.0058418466863162585,-0.019965928240180078,59,2599,1.0,0.2277737328253937
2025-07-04,0.013846640283999206,0.01578024881570962,39,2626,1.0,0.1130688601914936
2025-07-07,-0.0826849139486201,-0.08872732207911503,66,2606,1.0,0.2544223386913139
2025-07-08,-0.05567337119060762,-0.0531251736201184,67,2575,1.0,0.2283841529839166
2025-07-09,-0.12506728165960318,-0.13597244039714074,53,2577,1.0,0.1911058329575025
2025-07-10,-0.0923265573486878,-0.09962302627350265,59,2571,1.0,0.2667811465846285
2025-07-11,-0.0537415429516588,-0.0585596556474233,60,2571,1.0,0.1977881162446576
2025-07-14,-0.03734709928863666,-0.0447302110598569,62,2555,1.0,0.2210653595733938
2025-07-15,-0.029547319825366063,-0.029280464568053916,41,2581,1.0,0.1360388111098635
2025-07-16,-0.06606551370882431,-0.061387411340760485,54,2570,1.0,0.2486734853355688
2025-07-17,-0.047451629473534866,-0.04926996842707901,56,2549,1.0,0.2311156536243927
2025-07-18,-0.03394032651885846,-0.022929372564304308,44,2556,1.0,0.2097796746360951
2025-07-21,0.015231195885395066,-0.003562249083445393,119,2517,1.0,0.3235631204584898
2025-07-22,-0.07725590511056626,-0.08319778864170387,104,2514,1.0,0.4736244890529213
2025-07-23,-0.10338392435677399,-0.10038719978901227,49,2532,1.0,0.0800862143692644
2025-07-24,-0.0703506450981523,-0.08226191835638627,73,2502,1.0,0.2669790157320514
2025-07-25,-0.013653549222937739,-0.004021033510975103,45,2502,1.0,0.082830375324876
2025-07-28,0.005394004474640002,0.009098852170717209,53,2494,1.0,0.1469748232079408
2025-07-29,-0.03439204508784281,-0.027955106903582515,43,2490,1.0,0.1635421436927126
2025-07-30,-0.07809657021762322,-0.09313095889181705,47,2502,1.0,0.2529950658836026
2025-07-31,0.027384101292790647,0.035427771374230616,43,2520,1.0,0.1817416234085364
2025-08-01,-0.021520749275229487,0.00016245197671615336,39,2509,1.0,0.1139138537761728
2025-08-04,0.0715792592572791,0.06867753272573524,53,2489,1.0,0.2011610521683358
2025-08-05,0.02773715914914579,0.02444107612796166,52,2471,1.0,0.1783703020843387
2025-08-06,0.0033572073258953663,0.001819199639086875,61,2455,1.0,0.2236475875597569
2025-08-07,0.0013276996348131724,-0.018862653028297593,58,2451,1.0,0.2141969604689508
2025-08-08,-0.01570964362233512,-0.048545099747893936,61,2457,1.0,0.1510728072722282
2025-08-11,0.01595682085426366,0.01862636045665013,78,2419,1.0,0.2121460809156365
2025-08-12,0.04451233474730041,0.0027588930939197514,51,2419,1.0,0.1705627360125498
2025-08-13,0.004372324596165815,-0.0011838854156295967,91,2407,1.0,0.334779040126536
2025-08-14,-0.016767132453456013,-0.007545099588333291,44,2447,1.0,0.0823252252808884
2025-08-15,0.036234410348460144,0.0325991815244123,86,2408,1.0,0.2710051309092454
2025-08-18,0.02594871420998721,0.023185154000102858,108,2371,1.0,0.2858275292494881
2025-08-19,-0.01140572695925964,-0.015223265906223893,84,2359,1.0,0.2035955848600562
2025-08-20,0.009917294527852942,0.0059553640968884,86,2341,1.0,0.1992944459912891
2025-08-21,-0.015160395457828666,-0.02643479474331538,43,2343,1.0,0.0667894256248054
2025-08-22,-0.0031359771303191945,-0.0015416605578713813,68,2334,1.0,0.2643813296714139
2025-08-25,0.034219261357050834,0.0061713210488201775,76,2308,1.0,0.1899538768383577
2025-08-26,0.023417134894200324,0.006075353141016364,70,2318,1.0,0.2114369134454086
2025-08-27,-0.016071497193183064,-0.029445191895987363,40,2371,1.0,0.0422468879170329
2025-08-28,0.020872831754201245,0.012971786607485276,57,2353,1.0,0.2393395510332269
2025-08-29,0.014484145831059727,0.014199465976401865,63,2367,1.0,0.2019334346046786
2025-09-01,-0.002155510254186071,0.00045396631630256756,102,2336,1.0,0.2767148660289881
2025-09-02,0.02912157159146256,0.021313033863367428,43,2381,1.0,0.0975509892569006
2025-09-03,0.006358382071020057,0.0071291693306864,33,2427,1.0,0.1338850835483804
2025-09-04,-0.05783296324635366,-0.09801304220349051,41,2439,1.0,0.110792311002805
2025-09-05,0.059005196036181484,0.06080381167601569,96,2382,1.0,0.2301992122218106
2025-09-08,0.029719496171908194,0.026811440325649638,68,2361,1.0,0.1519924279083947
2025-09-09,0.04086494942702465,0.03796705957211436,48,2395,1.0,0.1314637673134651
2025-09-10,-0.03192484561678237,-0.031861973278473496,46,2391,1.0,0.1758372004984341
2025-09-11,0.014944514377899953,0.019823867828603813,86,2362,1.0,0.2330091164760812
2025-09-12,0.0028266871949196824,-0.009701332942090427,65,2357,1.0,0.187351310583921
2025-09-15,-0.013615012215992938,-0.01837025220865352,66,2364,1.0,0.1248098891732579
2025-09-16,-0.02870404377110687,-0.043256229145041285,69,2343,1.0,0.174557715436374
2025-09-17,-0.057227182559682024,-0.06322730660877919,67,2333,1.0,0.1938812075076803
2025-09-18,-0.11989398127430098,-0.11373200213643832,54,2357,1.0,0.1269007693221082
2025-09-19,-0.08609325982802311,-0.08275721393436307,49,2369,1.0,0.1164879581684663
2025-09-22,-0.02585434970671132,-0.04459856610820295,64,2366,1.0,0.1920494528867634
2025-09-23,-0.057881368688435644,-0.06340588454656468,48,2391,1.0,0.2279287229222436
2025-09-24,-0.03454194807662678,-0.036048759040712364,77,2364,1.0,0.1965399510830049
2025-09-25,-0.0490678712308474,-0.07335455951136091,40,2377,1.0,0.1157715594311291
2025-09-26,-0.00031899185480105396,-0.006110832820991133,46,2391,1.0,0.1282003025309534
2025-09-29,-0.032240094859919737,-0.03466886166328581,53,2374,1.0,0.1586763855435107
2025-09-30,-0.05460737371444059,-0.060659154328310746,51,2361,1.0,0.1929682376523138
2025-10-09,-0.025306234921680583,-0.03186676420603259,88,2360,1.0,0.1628565703675665
2025-10-10,0.004092583668553862,9.428225429508608e-05,55,2367,1.0,0.1022731625047739
2025-10-13,-0.07422051192416435,-0.08088390971086618,59,2373,1.0,0.1780551148188653
2025-10-14,-0.026364922291648853,-0.037046623110915236,37,2389,1.0,0.073866550490516
2025-10-15,-0.009434011297637074,-0.028659885382872397,64,2364,1.0,0.1691462636148341
2025-10-16,8.792531629651934e-05,-0.0016134966227693073,40,2378,1.0,0.1589677390255715
2025-10-17,0.0296917431756753,0.02185092913257837,36,2435,1.0,0.2658803960468009
2025-10-20,0.017621278436854376,0.013466044931478433,76,2400,1.0,0.4386932891569441
2025-10-21,-0.03830817193522114,-0.038532497207886277,77,2367,1.0,0.3705185000340547
2025-10-22,-0.0651929442506031,-0.07343359006411945,56,2386,1.0,0.3864262282871786
2025-10-23,-0.04502576586040884,-0.08600204654215837,57,2383,1.0,0.3172253718599849
2025-10-24,-0.008086182259601678,-0.02441297209297661,55,2365,1.0,0.2032686551795658
2025-10-27,-0.08259393084382333,-0.09259441316392525,48,2347,1.0,0.2821447264268951
2025-10-28,0.013150654296283815,0.010541635063438876,55,2341,1.0,0.4448725670704683
2025-10-29,-0.026186133654105194,-0.025395425729778924,58,2335,1.0,0.2506468989703586
2025-10-30,0.004175556154929071,0.00022425449914811966,45,2378,1.0,0.2438839755933038
2025-10-31,0.025859078932803953,0.034427455332220476,54,2349,1.0,0.2454543019924953
2025-11-03,0.02085528906460083,0.02645231890181992,64,2323,1.0,0.3432037346109727
2025-11-04,-0.005613025157319089,-0.02113169945369106,48,2344,1.0,0.3526113892990013
2025-11-05,-0.03718044187760974,-0.046689854101356204,64,2323,1.0,0.5035606817644531
2025-11-06,-0.005314682439225497,-0.01057479085785644,61,2315,1.0,0.3181049796231908
2025-11-07,-0.025458108361134508,-0.0510696691527666,52,2328,1.0,0.4270246711299763
2025-11-10,0.0016489529009142481,-0.036938502600018644,70,2304,1.0,0.346994515268892
2025-11-11,-0.050536000764648495,-0.08899090195753123,65,2297,1.0,0.4495794163324136
2025-11-12,-0.02292862352918888,-0.03601768007954516,57,2301,1.0,0.469910900874959
2025-11-13,-0.013870653245487273,-0.019561919603766888,82,2282,1.0,0.5711026870009271
2025-11-14,-0.03327221085869594,-0.07193582572337262,68,2276,1.0,0.4397836948284872
2025-11-17,-0.04595719360864101,-0.05306523738099712,83,2267,1.0,0.6372775348547919
2025-11-18,-0.02430698141230475,-0.03970159446484463,44,2302,1.0,0.2219737451292486
2025-11-19,-0.06076869627181258,-0.09728672408164842,54,2333,1.0,0.4698408268158688
2025-11-20,-0.024187491058597996,-0.04046450668041986,39,2355,1.0,0.1348548761120689
2025-11-21,-0.05153116192259988,-0.07184164048112629,28,2421,1.0,0.1463199802278531
2025-11-24,-0.0074670483511472575,-0.029652090054565983,64,2401,1.0,0.6833596249172578
2025-11-25,0.024828484983643477,0.023574102127487707,75,2370,1.0,0.4174103621321191
2025-11-26,-0.041880390007383396,-0.05957127426032281,66,2383,1.0,0.4604422642486715
2025-11-27,-0.023786329212492067,-0.03894208672162375,51,2376,1.0,0.1099715559859921
2025-11-28,0.02964484295235967,-0.00513997746728262,68,2349,1.0,0.3219986310091243
2025-12-01,-0.01079110337676818,-0.013876757488354723,64,2339,1.0,0.4496264726723585
2025-12-02,-0.0074152401887351204,-0.0021784230572784004,47,2350,1.0,0.4060575635664616
2025-12-03,-0.07253850489984058,-0.0768244727574244,47,2365,1.0,0.3171918407981198
2025-12-04,-0.018021454555653196,-0.02031396084165446,38,2378,1.0,0.1080449960540018
2025-12-05,0.03624244901923457,0.024836133971285312,70,2353,1.0,0.435317370743672
2025-12-08,0.041248267216525844,0.01091525084802273,72,2328,1.0,0.6050593119824851
2025-12-09,-0.04364035517986554,-0.057946638670423115,52,2344,1.0,0.3783155644982401
2025-12-10,-0.07011445661172928,-0.08002982718993301,56,2330,1.0,0.4018954113363438
2025-12-11,0.133102116003672,0.1397474702048555,34,2362,1.0,0.0903939318411225
2025-12-12,0.0498339832125988,0.04530091247348372,76,2358,1.0,0.688984033477096
2025-12-15,-0.014673131176830514,-0.02043625692669429,58,2368,1.0,0.3062150129004816
2025-12-16,-0.04541568335322614,-0.04504286155050746,41,2407,1.0,0.1995660298699208
2025-12-17,0.027931569367787387,0.02140207718806579,46,2398,1.0,0.2515768240742562
2025-12-18,-0.07666633469412606,-0.0762808396362471,59,2380,1.0,0.5758898162740956
2025-12-19,-0.032244638365366646,-0.035922444338061216,67,2343,1.0,0.5222979344266027
2025-12-22,-0.059011965251777994,-0.05235526870176629,78,2324,1.0,0.5179472363212508
2025-12-23,-0.050406715673498664,-0.05510040692172448,51,2344,1.0,0.4552401344443419
2025-12-24,-0.011519755148132887,-0.013326106316970301,73,2323,1.0,0.6660427142383109
2025-12-25,-0.012331217474576925,-0.021024366020414444,74,2300,1.0,0.7500980802686283
2025-12-26,-0.0554230558095737,-0.06822754981054939,78,2307,1.0,0.7682163604187827
2025-12-29,-0.026422948042137878,-0.02189767287055555,66,2317,1.0,0.5689359397631029
2025-12-30,-0.09914230728281098,-0.10354286674087874,49,2334,1.0,0.4542521852826185
2025-12-31,-0.061104283224864844,-0.07438683027047018,55,2326,1.0,0.3815061393615814
2026-01-05,0.015003108990324684,0.028572573214898166,103,2278,1.0,0.5913500286879608
2026-01-06,-0.05142950797223038,-0.055658880444133474,114,2253,1.0,0.9348259500652036
