rebal_date,exit_date,sell_date,sold_code,entry_price,sell_price,loss_pct
2018-07-31,2018-10-08,2018-08-06,002164.SZ,4.55,4.0,-0.1208791208791209
2018-07-31,2018-10-08,2018-08-07,300600.SZ,21.3,18.42,-0.13521126760563373
2018-07-31,2018-10-08,2018-08-07,603600.SH,8.71,7.61,-0.12629161882893236
2018-07-31,2018-10-08,2018-08-07,002833.SZ,48.08,42.08,-0.12479201331114809
2018-07-31,2018-10-08,2018-08-07,300700.SZ,41.5,35.6,-0.14216867469879513
2018-07-31,2018-10-08,2018-08-07,002045.SZ,6.58,5.7,-0.13373860182370823
2018-07-31,2018-10-08,2018-08-14,002077.SZ,5.57,4.9,-0.1202872531418312
2018-07-31,2018-10-08,2018-08-17,000026.SZ,8.3,7.31,-0.11927710843373507
2018-07-31,2018-10-08,2018-08-20,600375.SH,4.92,4.29,-0.12804878048780488
2018-07-31,2018-10-08,2018-08-20,300444.SZ,8.85,7.53,-0.14915254237288134
2018-07-31,2018-10-08,2018-08-20,603987.SH,7.11,6.11,-0.1406469760900141
2018-07-31,2018-10-08,2018-08-20,002840.SZ,15.23,13.15,-0.1365725541694025
2018-07-31,2018-10-08,2018-08-21,002196.SZ,7.12,6.15,-0.1362359550561797
2018-07-31,2018-10-08,2018-08-27,002026.SZ,5.89,5.16,-0.12393887945670623
2018-07-31,2018-10-08,2018-08-27,000906.SZ,5.38,4.75,-0.11710037174721188
2018-07-31,2018-10-08,2018-08-30,002164.SZ,3.84,3.0,-0.21875
2018-07-31,2018-10-08,2018-08-31,300061.SZ,7.68,6.53,-0.14973958333333326
2018-07-31,2018-10-08,2018-09-03,002582.SZ,10.83,9.24,-0.1468144044321329
2018-07-31,2018-10-08,2018-09-03,300600.SZ,18.42,16.08,-0.12703583061889268
2018-07-31,2018-10-08,2018-09-03,002045.SZ,5.88,5.2,-0.11564625850340127
2018-07-31,2018-10-08,2018-09-04,000716.SZ,3.68,3.21,-0.1277173913043479
2018-07-31,2018-10-08,2018-09-06,601900.SH,9.6,8.4,-0.12499999999999989
2018-07-31,2018-10-08,2018-09-06,300095.SZ,6.27,5.41,-0.13716108452950548
2018-07-31,2018-10-08,2018-09-07,600189.SH,4.8,4.2,-0.12499999999999989
2018-07-31,2018-10-08,2018-09-07,600361.SH,4.27,3.75,-0.12177985948477743
2018-07-31,2018-10-08,2018-09-11,002772.SZ,7.9,6.91,-0.12531645569620253
2018-07-31,2018-10-08,2018-09-11,002718.SZ,29.9,26.64,-0.10903010033444815
2018-07-31,2018-10-08,2018-09-11,000657.SZ,7.08,6.2,-0.12429378531073443
2018-07-31,2018-10-08,2018-09-11,300700.SZ,35.6,30.4,-0.1460674157303371
2018-07-31,2018-10-08,2018-09-12,300607.SZ,45.08,38.74,-0.14063886424134864
2018-07-31,2018-10-08,2018-09-12,603020.SH,9.01,7.88,-0.12541620421753608
2018-07-31,2018-10-08,2018-09-18,603360.SH,13.1,11.35,-0.13358778625954204
2018-07-31,2018-10-08,2018-09-18,601208.SH,4.2,3.68,-0.12380952380952381
2018-07-31,2018-10-08,2018-09-18,603226.SH,18.16,15.57,-0.14262114537444937
2018-07-31,2018-10-08,2018-09-18,300194.SZ,4.61,3.75,-0.18655097613882865
2018-07-31,2018-10-08,2018-09-18,300095.SZ,5.38,4.68,-0.13011152416356886
2018-07-31,2018-10-08,2018-09-21,002627.SZ,9.84,8.55,-0.13109756097560965
2018-07-31,2018-10-08,2018-09-28,000609.SZ,5.91,5.11,-0.1353637901861252
2018-07-31,2018-10-08,2018-09-28,300700.SZ,30.59,26.7,-0.12716574043805162
2018-09-28,2018-12-03,2018-10-10,002749.SZ,36.09,20.3,-0.4375173178165698
2018-09-28,2018-12-03,2018-10-12,603358.SH,11.98,10.33,-0.13772954924874792
2018-09-28,2018-12-03,2018-10-12,300194.SZ,3.78,3.24,-0.1428571428571428
2018-09-28,2018-12-03,2018-10-12,000609.SZ,5.11,4.39,-0.14090019569471635
2018-09-28,2018-12-03,2018-10-12,002173.SZ,10.13,8.61,-0.15004935834155986
2018-09-28,2018-12-03,2018-10-12,600475.SH,9.8,8.47,-0.13571428571428568
2018-09-28,2018-12-03,2018-10-12,002286.SZ,6.27,5.4,-0.13875598086124385
2018-09-28,2018-12-03,2018-10-12,300050.SZ,5.04,4.43,-0.12103174603174605
2018-09-28,2018-12-03,2018-10-12,603730.SH,20.19,17.46,-0.13521545319465078
2018-09-28,2018-12-03,2018-10-12,002009.SZ,8.68,7.37,-0.15092165898617504
2018-09-28,2018-12-03,2018-10-12,600052.SH,3.22,2.83,-0.12111801242236031
2018-09-28,2018-12-03,2018-10-12,002454.SZ,4.73,4.12,-0.12896405919661735
2018-09-28,2018-12-03,2018-10-12,002196.SZ,6.05,5.27,-0.12892561983471074
2018-09-28,2018-12-03,2018-10-12,002728.SZ,14.3,12.3,-0.1398601398601399
2018-09-28,2018-12-03,2018-10-12,002803.SZ,26.4,23.18,-0.12196969696969695
2018-09-28,2018-12-03,2018-10-12,000957.SZ,5.5,4.7,-0.1454545454545454
2018-09-28,2018-12-03,2018-10-12,300016.SZ,6.87,5.89,-0.14264919941775844
2018-09-28,2018-12-03,2018-10-12,002546.SZ,3.75,3.29,-0.1226666666666667
2018-09-28,2018-12-03,2018-10-12,002334.SZ,4.9,4.19,-0.14489795918367343
2018-09-28,2018-12-03,2018-10-15,600218.SH,5.31,4.65,-0.12429378531073432
2018-09-28,2018-12-03,2018-10-15,603299.SH,5.99,5.24,-0.12520868113522532
2018-09-28,2018-12-03,2018-10-15,000530.SZ,3.48,3.07,-0.11781609195402298
2018-09-28,2018-12-03,2018-10-15,600361.SH,3.75,3.28,-0.1253333333333334
2018-09-28,2018-12-03,2018-10-15,002034.SZ,14.04,11.31,-0.1944444444444443
2018-09-28,2018-12-03,2018-10-15,603587.SH,23.87,20.84,-0.12693757855048182
2018-09-28,2018-12-03,2018-10-15,600375.SH,4.12,3.57,-0.133495145631068
2018-09-28,2018-12-03,2018-10-15,601208.SH,3.8,3.26,-0.14210526315789473
2018-09-28,2018-12-03,2018-10-15,600758.SH,3.88,3.36,-0.134020618556701
2018-09-28,2018-12-03,2018-10-15,600173.SH,4.03,3.54,-0.12158808933002485
2018-09-28,2018-12-03,2018-10-15,002169.SZ,4.09,3.57,-0.12713936430317851
2018-09-28,2018-12-03,2018-10-15,000571.SZ,3.2,2.72,-0.15000000000000002
2018-09-28,2018-12-03,2018-10-15,603556.SH,13.12,11.84,-0.09756097560975607
2018-09-28,2018-12-03,2018-10-15,600933.SH,9.01,7.61,-0.1553829078801331
2018-09-28,2018-12-03,2018-10-15,000716.SZ,3.22,2.79,-0.13354037267080754
2018-09-28,2018-12-03,2018-10-15,300360.SZ,7.16,6.31,-0.11871508379888274
2018-09-28,2018-12-03,2018-10-15,000701.SZ,6.67,5.84,-0.12443778110944526
2018-09-28,2018-12-03,2018-10-16,601900.SH,7.92,6.71,-0.1527777777777778
2018-09-28,2018-12-03,2018-10-16,002026.SZ,5.3,4.57,-0.13773584905660374
2018-09-28,2018-12-03,2018-10-16,002483.SZ,4.03,3.36,-0.16625310173697283
2018-09-28,2018-12-03,2018-10-16,002328.SZ,5.23,4.52,-0.13575525812619516
2018-09-28,2018-12-03,2018-10-16,300467.SZ,23.98,21.4,-0.10758965804837373
2018-09-28,2018-12-03,2018-10-16,600081.SH,8.49,7.25,-0.14605418138987047
2018-09-28,2018-12-03,2018-10-16,600865.SH,6.16,5.4,-0.12337662337662336
2018-09-28,2018-12-03,2018-10-16,002772.SZ,7.09,6.21,-0.12411847672778564
2018-09-28,2018-12-03,2018-10-16,000756.SZ,6.1,5.24,-0.14098360655737696
2018-09-28,2018-12-03,2018-10-16,600710.SH,4.09,3.56,-0.1295843520782396
2018-09-28,2018-12-03,2018-10-17,300184.SZ,8.27,7.4,-0.10519951632406277
2018-09-28,2018-12-03,2018-10-17,000599.SZ,4.41,3.83,-0.1315192743764172
2018-09-28,2018-12-03,2018-10-17,603055.SH,11.1,9.7,-0.12612612612612617
2018-09-28,2018-12-03,2018-10-17,601599.SH,3.28,2.86,-0.12804878048780488
2018-09-28,2018-12-03,2018-10-17,002160.SZ,4.28,3.81,-0.10981308411214952
2018-09-28,2018-12-03,2018-10-17,002441.SZ,6.92,6.1,-0.11849710982658967
2018-09-28,2018-12-03,2018-10-17,300427.SZ,11.18,9.72,-0.13059033989266544
2018-09-28,2018-12-03,2018-10-17,002403.SZ,8.34,7.39,-0.11390887290167873
2018-09-28,2018-12-03,2018-10-17,000753.SZ,2.93,2.62,-0.10580204778156999
2018-09-28,2018-12-03,2018-10-17,002788.SZ,13.4,11.75,-0.12313432835820903
2018-09-28,2018-12-03,2018-10-17,002438.SZ,5.9,5.1,-0.13559322033898313
2018-09-28,2018-12-03,2018-10-17,603199.SH,20.61,18.22,-0.11596312469674919
2018-09-28,2018-12-03,2018-10-17,000404.SZ,4.16,3.67,-0.11778846153846156
2018-09-28,2018-12-03,2018-10-18,000923.SZ,13.27,11.7,-0.11831198191409198
2018-09-28,2018-12-03,2018-10-18,002034.SZ,11.31,9.86,-0.1282051282051283
2018-09-28,2018-12-03,2018-10-19,002756.SZ,13.28,11.4,-0.14156626506024095
2018-09-28,2018-12-03,2018-10-19,603916.SH,13.03,11.18,-0.14198004604758252
2018-09-28,2018-12-03,2018-10-19,000899.SZ,4.2,3.67,-0.1261904761904763
2018-09-28,2018-12-03,2018-10-19,600589.SH,4.35,3.79,-0.12873563218390793
2018-09-28,2018-12-03,2018-10-29,300301.SZ,3.94,3.42,-0.13197969543147203
2018-11-30,2019-01-02,2018-12-26,300432.SZ,7.15,6.07,-0.151048951048951
2018-11-30,2019-01-02,2018-12-26,600960.SH,4.18,3.68,-0.11961722488038262
2018-11-30,2019-01-02,2018-12-28,002173.SZ,8.54,7.23,-0.15339578454332536
2018-11-30,2019-01-02,2018-12-28,002833.SZ,38.21,33.28,-0.12902381575503796
2018-11-30,2019-01-02,2019-01-02,300461.SZ,20.7,17.9,-0.13526570048309183
2018-12-28,2019-02-01,2019-01-31,002255.SZ,3.91,3.44,-0.12020460358056273
2018-12-28,2019-02-01,2019-01-31,300343.SZ,6.71,5.22,-0.22205663189269753
2018-12-28,2019-02-01,2019-02-01,300432.SZ,5.79,5.09,-0.12089810017271163
2018-12-28,2019-02-01,2019-02-01,002374.SZ,3.05,2.52,-0.17377049180327864
2018-12-28,2019-02-01,2019-02-01,002530.SZ,6.5,5.51,-0.15230769230769237
2019-01-31,2019-04-01,2019-03-29,603225.SH,16.48,13.99,-0.15109223300970875
2019-03-29,2019-06-03,2019-04-17,603278.SH,18.46,13.0,-0.295774647887324
2019-03-29,2019-06-03,2019-04-17,603319.SH,23.49,18.5,-0.21243082162622384
2019-03-29,2019-06-03,2019-04-29,002623.SZ,18.23,15.9,-0.12781130005485464
2019-03-29,2019-06-03,2019-04-30,002037.SZ,9.53,8.13,-0.14690451206715616
2019-03-29,2019-06-03,2019-04-30,300120.SZ,8.18,6.91,-0.15525672371638133
2019-03-29,2019-06-03,2019-04-30,603758.SH,6.93,6.0,-0.1341991341991342
2019-03-29,2019-06-03,2019-04-30,000892.SZ,5.31,4.54,-0.14500941619585683
2019-03-29,2019-06-03,2019-04-30,300724.SZ,33.86,28.95,-0.14500886001181335
2019-03-29,2019-06-03,2019-04-30,603612.SH,14.95,12.17,-0.18595317725752503
2019-03-29,2019-06-03,2019-04-30,603978.SH,21.9,18.95,-0.13470319634703198
2019-03-29,2019-06-03,2019-04-30,603278.SH,13.0,11.1,-0.1461538461538462
2019-03-29,2019-06-03,2019-05-06,603035.SH,13.78,11.5,-0.1654571843251088
2019-03-29,2019-06-03,2019-05-07,600982.SH,3.95,3.47,-0.12151898734177213
2019-03-29,2019-06-03,2019-05-07,002755.SZ,16.49,13.46,-0.1837477258944814
2019-03-29,2019-06-03,2019-05-07,603225.SH,14.62,12.69,-0.13201094391244872
2019-03-29,2019-06-03,2019-05-07,002637.SZ,8.57,7.34,-0.14352392065344233
2019-03-29,2019-06-03,2019-05-07,002026.SZ,6.79,5.91,-0.1296023564064801
2019-03-29,2019-06-03,2019-05-07,603179.SH,17.85,14.62,-0.1809523809523811
2019-03-29,2019-06-03,2019-05-07,600933.SH,9.48,8.25,-0.129746835443038
2019-03-29,2019-06-03,2019-05-07,603661.SH,36.98,32.45,-0.1224986479177933
2019-03-29,2019-06-03,2019-05-07,002822.SZ,6.11,5.26,-0.13911620294599025
2019-03-29,2019-06-03,2019-05-07,600865.SH,7.1,6.28,-0.11549295774647883
2019-03-29,2019-06-03,2019-05-07,600189.SH,4.79,4.26,-0.11064718162839249
2019-03-29,2019-06-03,2019-05-07,603667.SH,9.7,8.25,-0.14948453608247414
2019-03-29,2019-06-03,2019-05-07,603556.SH,15.54,13.54,-0.1287001287001287
2019-03-29,2019-06-03,2019-05-07,002096.SZ,7.25,5.94,-0.18068965517241375
2019-03-29,2019-06-03,2019-05-07,603203.SH,25.22,21.95,-0.1296590007930214
2019-03-29,2019-06-03,2019-05-07,300434.SZ,10.15,8.36,-0.17635467980295572
2019-03-29,2019-06-03,2019-05-07,603055.SH,12.05,10.19,-0.15435684647302916
2019-03-29,2019-06-03,2019-05-07,603139.SH,18.5,16.12,-0.12864864864864856
2019-03-29,2019-06-03,2019-05-07,603868.SH,44.12,36.4,-0.1749773345421577
2019-03-29,2019-06-03,2019-05-07,300105.SZ,4.91,4.2,-0.14460285132382888
2019-03-29,2019-06-03,2019-05-07,000011.SZ,11.8,10.11,-0.14322033898305098
2019-03-29,2019-06-03,2019-05-07,300403.SZ,6.03,5.13,-0.14925373134328368
2019-03-29,2019-06-03,2019-05-07,600791.SH,5.01,4.2,-0.16167664670658677
2019-03-29,2019-06-03,2019-05-07,603701.SH,13.4,11.6,-0.13432835820895528
2019-03-29,2019-06-03,2019-05-07,002850.SZ,24.33,20.04,-0.17632552404438961
2019-03-29,2019-06-03,2019-05-07,600939.SH,5.71,5.0,-0.12434325744308228
2019-03-29,2019-06-03,2019-05-07,603165.SH,19.56,17.05,-0.12832310838445793
2019-03-29,2019-06-03,2019-05-08,300196.SZ,10.29,8.91,-0.13411078717201153
2019-03-29,2019-06-03,2019-05-08,603615.SH,10.28,8.85,-0.1391050583657587
2019-03-29,2019-06-03,2019-05-09,000498.SZ,6.11,5.3,-0.13256955810147308
2019-03-29,2019-06-03,2019-05-09,000567.SZ,13.41,11.55,-0.13870246085011184
2019-03-29,2019-06-03,2019-05-10,300320.SZ,5.83,5.13,-0.12006861063464835
2019-03-29,2019-06-03,2019-05-10,603277.SH,10.67,9.44,-0.11527647610121838
2019-03-29,2019-06-03,2019-05-20,002448.SZ,6.39,5.62,-0.12050078247261342
2019-03-29,2019-06-03,2019-05-20,603038.SH,19.98,13.7,-0.31431431431431434
2019-03-29,2019-06-03,2019-05-20,603916.SH,13.85,12.19,-0.11985559566787007
2019-03-29,2019-06-03,2019-05-21,603187.SH,46.82,32.08,-0.31482272533105515
2019-03-29,2019-06-03,2019-05-21,603298.SH,15.03,13.18,-0.12308715901530276
2019-03-29,2019-06-03,2019-05-23,600603.SH,5.24,4.61,-0.12022900763358779
2019-03-29,2019-06-03,2019-05-24,600853.SH,4.49,3.89,-0.13363028953229406
2019-03-29,2019-06-03,2019-05-24,603535.SH,20.66,17.75,-0.14085188770571155
2019-03-29,2019-06-03,2019-05-24,000892.SZ,4.54,3.92,-0.13656387665198244
2019-03-29,2019-06-03,2019-05-28,603809.SH,17.25,11.16,-0.35304347826086957
2019-03-29,2019-06-03,2019-05-30,002788.SZ,16.04,8.85,-0.4482543640897756
2019-05-31,2019-08-01,2019-06-06,002150.SZ,7.59,5.42,-0.2859025032938076
2019-05-31,2019-08-01,2019-06-10,300756.SZ,41.82,37.0,-0.11525585844093733
2019-05-31,2019-08-01,2019-06-14,000567.SZ,11.57,8.04,-0.30509939498703553
2019-05-31,2019-08-01,2019-06-17,002755.SZ,12.9,11.33,-0.12170542635658921
2019-05-31,2019-08-01,2019-06-18,002803.SZ,22.58,20.01,-0.11381753764393254
2019-05-31,2019-08-01,2019-07-12,002884.SZ,15.5,13.58,-0.12387096774193551
2019-05-31,2019-08-01,2019-07-16,603583.SH,35.94,31.5,-0.12353923205342232
2019-05-31,2019-08-01,2019-07-19,603608.SH,7.94,6.85,-0.13727959697733005
2019-05-31,2019-08-01,2019-07-22,600101.SH,8.31,6.6,-0.2057761732851986
2019-05-31,2019-08-01,2019-07-23,002788.SZ,8.64,7.5,-0.13194444444444453
2019-05-31,2019-08-01,2019-07-23,603035.SH,9.78,8.55,-0.125766871165644
2019-05-31,2019-08-01,2019-07-23,603351.SH,37.5,32.5,-0.1333333333333333
2019-05-31,2019-08-01,2019-07-23,002173.SZ,7.42,6.31,-0.1495956873315364
2019-07-31,2019-10-08,2019-08-19,002759.SZ,12.15,9.93,-0.18271604938271613
2019-07-31,2019-10-08,2019-09-27,603398.SH,10.04,8.74,-0.1294820717131473
2019-07-31,2019-10-08,2019-10-08,002772.SZ,7.77,6.86,-0.11711711711711703
2019-09-30,2019-12-02,2019-11-12,300121.SZ,6.87,5.97,-0.13100436681222716
2019-09-30,2019-12-02,2019-11-12,300511.SZ,7.09,6.13,-0.13540197461212977
2019-09-30,2019-12-02,2019-11-14,000530.SZ,4.14,3.6,-0.13043478260869557
2019-09-30,2019-12-02,2019-11-18,002759.SZ,9.88,8.67,-0.12246963562753044
2019-09-30,2019-12-02,2019-11-28,603365.SH,16.63,14.6,-0.12206855081178591
2019-12-31,2020-02-03,2020-01-23,601860.SH,5.77,5.04,-0.12651646447140374
2020-01-23,2020-04-01,2020-02-06,002627.SZ,8.46,7.41,-0.12411347517730509
2020-01-23,2020-04-01,2020-03-24,603610.SH,41.67,36.2,-0.1312694984401248
2020-03-31,2020-06-01,2020-04-20,300632.SZ,17.89,14.63,-0.18222470653996647
2020-03-31,2020-06-01,2020-04-29,300084.SZ,3.97,3.5,-0.11838790931989929
2020-03-31,2020-06-01,2020-04-29,000521.SZ,3.23,2.74,-0.15170278637770895
2020-03-31,2020-06-01,2020-05-07,600828.SH,4.25,3.65,-0.14117647058823535
