code,name,sector,enabled
600059.SH,,,true
600060.SH,,,true
600061.SH,,,true
600062.SH,,,true
600063.SH,,,true
600064.SH,,,true
600066.SH,,,true
600067.SH,,,true
600068.SH,,,true
600069.SH,,,true
600070.SH,,,true
600071.SH,,,true
600072.SH,,,true
600073.SH,,,true
600074.SH,,,true
600075.SH,,,true
600076.SH,,,true
600077.SH,,,true
600078.SH,,,true
600079.SH,,,true
600080.SH,,,true
600081.SH,,,true
600082.SH,,,true
600083.SH,,,true
600084.SH,,,true
600085.SH,,,true
600086.SH,,,true
600087.SH,,,true
600088.SH,,,true
600089.SH,,,true
600090.SH,,,true
600091.SH,,,true
600093.SH,,,true
600095.SH,,,true
600096.SH,,,true
600097.SH,,,true
600098.SH,,,true
600099.SH,,,true
600100.SH,,,true
600101.SH,,,true
600102.SH,,,true
600103.SH,,,true
600104.SH,,,true
600105.SH,,,true
600106.SH,,,true
600107.SH,,,true
600108.SH,,,true
600109.SH,,,true
600110.SH,,,true
600111.SH,,,true
600112.SH,,,true
600113.SH,,,true
600114.SH,,,true
600115.SH,,,true
600116.SH,,,true
600117.SH,,,true
600118.SH,,,true
600119.SH,,,true
600120.SH,,,true
600121.SH,,,true
600122.SH,,,true
600123.SH,,,true
600125.SH,,,true
600126.SH,,,true
600127.SH,,,true
600128.SH,,,true
600129.SH,,,true
600130.SH,,,true
600131.SH,,,true
600132.SH,,,true
600133.SH,,,true
600135.SH,,,true
600136.SH,,,true
600137.SH,,,true
600138.SH,,,true
600139.SH,,,true
600141.SH,,,true
600143.SH,,,true
600145.SH,,,true
600146.SH,,,true
600148.SH,,,true
600149.SH,,,true
600150.SH,,,true
600151.SH,,,true
600152.SH,,,true
600153.SH,,,true
600155.SH,,,true
600157.SH,,,true
600158.SH,,,true
600159.SH,,,true
600160.SH,,,true
600161.SH,,,true
600162.SH,,,true
600163.SH,,,true
600165.SH,,,true
600166.SH,,,true
600167.SH,,,true
600168.SH,,,true
600169.SH,,,true
600170.SH,,,true
600171.SH,,,true
600172.SH,,,true
600173.SH,,,true
600175.SH,,,true
600176.SH,,,true
600177.SH,,,true
600178.SH,,,true
600179.SH,,,true
600182.SH,,,true
600183.SH,,,true
600184.SH,,,true
600185.SH,,,true
600186.SH,,,true
600188.SH,,,true
600189.SH,,,true
600190.SH,,,true
600191.SH,,,true
600192.SH,,,true
600193.SH,,,true
600195.SH,,,true
600196.SH,,,true
600197.SH,,,true
600198.SH,,,true
600199.SH,,,true
600200.SH,,,true
600201.SH,,,true
600202.SH,,,true
600203.SH,,,true
600206.SH,,,true
600207.SH,,,true
600209.SH,,,true
600210.SH,,,true
600211.SH,,,true
600212.SH,,,true
600213.SH,,,true
600215.SH,,,true
600216.SH,,,true
600217.SH,,,true
600218.SH,,,true
600219.SH,,,true
600220.SH,,,true
600221.SH,,,true
600222.SH,,,true
600223.SH,,,true
600226.SH,,,true
600227.SH,,,true
600228.SH,,,true
600229.SH,,,true
600230.SH,,,true
600231.SH,,,true
600232.SH,,,true
600233.SH,,,true
600234.SH,,,true
600235.SH,,,true
600236.SH,,,true
600237.SH,,,true
600238.SH,,,true
600239.SH,,,true
600240.SH,,,true
600241.SH,,,true
600242.SH,,,true
600243.SH,,,true
600246.SH,,,true
600247.SH,,,true
600248.SH,,,true
600249.SH,,,true
600250.SH,,,true
600251.SH,,,true
600252.SH,,,true
600253.SH,,,true
600255.SH,,,true
600256.SH,,,true
600257.SH,,,true
600258.SH,,,true
600260.SH,,,true
600261.SH,,,true
600262.SH,,,true
600263.SH,,,true
600265.SH,,,true
600266.SH,,,true
600268.SH,,,true
600269.SH,,,true
600270.SH,,,true
600271.SH,,,true
600272.SH,,,true
600273.SH,,,true
600275.SH,,,true
600276.SH,,,true
600277.SH,,,true
600278.SH,,,true
600279.SH,,,true
600280.SH,,,true
600281.SH,,,true
600282.SH,,,true
600283.SH,,,true
600284.SH,,,true
600285.SH,,,true
600287.SH,,,true
600288.SH,,,true
600289.SH,,,true
600290.SH,,,true
600291.SH,,,true
600292.SH,,,true
600293.SH,,,true
600295.SH,,,true
600297.SH,,,true
600298.SH,,,true
600299.SH,,,true
600300.SH,,,true
600301.SH,,,true
600302.SH,,,true
600303.SH,,,true
600305.SH,,,true
600306.SH,,,true
600307.SH,,,true
600308.SH,,,true
600309.SH,,,true
600310.SH,,,true
600311.SH,,,true
600312.SH,,,true
600313.SH,,,true
600315.SH,,,true
600316.SH,,,true
600317.SH,,,true
600318.SH,,,true
600319.SH,,,true
600320.SH,,,true
600321.SH,,,true
600322.SH,,,true
600323.SH,,,true
600325.SH,,,true
600326.SH,,,true
600327.SH,,,true
600328.SH,,,true
600329.SH,,,true
600330.SH,,,true
600331.SH,,,true
600332.SH,,,true
600333.SH,,,true
600335.SH,,,true
600336.SH,,,true
600337.SH,,,true
600338.SH,,,true
600339.SH,,,true
600340.SH,,,true
600343.SH,,,true
600345.SH,,,true
600346.SH,,,true
600348.SH,,,true
600350.SH,,,true
600351.SH,,,true
600352.SH,,,true
600353.SH,,,true
600354.SH,,,true
600355.SH,,,true
600356.SH,,,true
600357.SH,,,true
600358.SH,,,true
600359.SH,,,true
600360.SH,,,true
600361.SH,,,true
600362.SH,,,true
600363.SH,,,true
600365.SH,,,true
600366.SH,,,true
600367.SH,,,true
600368.SH,,,true
600369.SH,,,true
600370.SH,,,true
600371.SH,,,true
600372.SH,,,true
600373.SH,,,true
600375.SH,,,true
600376.SH,,,true
600377.SH,,,true
600378.SH,,,true
600379.SH,,,true
600380.SH,,,true
600381.SH,,,true
600382.SH,,,true
600383.SH,,,true
600385.SH,,,true
600386.SH,,,true
600387.SH,,,true
600388.SH,,,true
600389.SH,,,true
600390.SH,,,true
600391.SH,,,true
600392.SH,,,true
600393.SH,,,true
600395.SH,,,true
600396.SH,,,true
600397.SH,,,true
600399.SH,,,true
600400.SH,,,true
600401.SH,,,true
600403.SH,,,true
600405.SH,,,true
600406.SH,,,true
600408.SH,,,true
600409.SH,,,true
600410.SH,,,true
600415.SH,,,true
600416.SH,,,true
600418.SH,,,true
600419.SH,,,true
600420.SH,,,true
600422.SH,,,true
600423.SH,,,true
600425.SH,,,true
600426.SH,,,true
600428.SH,,,true
600432.SH,,,true
600433.SH,,,true
600435.SH,,,true
600436.SH,,,true
600438.SH,,,true
600439.SH,,,true
600444.SH,,,true
600446.SH,,,true
600448.SH,,,true
600449.SH,,,true
600455.SH,,,true
600456.SH,,,true
600458.SH,,,true
600459.SH,,,true
600460.SH,,,true
600461.SH,,,true
600462.SH,,,true
600463.SH,,,true
600466.SH,,,true
600467.SH,,,true
600468.SH,,,true
